Epoch 1: loss 0.00001914, MAE 42.61, MSE 120.59, Best MAE 42.61, Best MSE 120.59 
Epoch 37: loss 0.00000098, MAE 27.74, MSE 90.83, Best MAE 25.63, Best MSE 75.16 
Epoch 38: loss 0.00000086, MAE 32.31, MSE 96.12, Best MAE 25.63, Best MSE 75.16 
Epoch 39: loss 0.00000085, MAE 23.76, MSE 74.22, Best MAE 23.76, Best MSE 74.22 
Epoch 40: loss 0.00000089, MAE 27.81, MSE 89.80, Best MAE 23.76, Best MSE 74.22 
Epoch 41: loss 0.00000079, MAE 23.98, MSE 78.27, Best MAE 23.76, Best MSE 74.22 
Epoch 42: loss 0.00000085, MAE 30.33, MSE 82.86, Best MAE 23.76, Best MSE 74.22 
Epoch 43: loss 0.00000075, MAE 26.43, MSE 83.94, Best MAE 23.76, Best MSE 74.22 
Epoch 44: loss 0.00000070, MAE 24.46, MSE 80.09, Best MAE 23.76, Best MSE 74.22 
Epoch 45: loss 0.00000087, MAE 26.58, MSE 81.35, Best MAE 23.76, Best MSE 74.22 
Epoch 46: loss 0.00000079, MAE 26.75, MSE 87.76, Best MAE 23.76, Best MSE 74.22 
Epoch 47: loss 0.00000074, MAE 23.31, MSE 74.50, Best MAE 23.31, Best MSE 74.50 
Epoch 48: loss 0.00000080, MAE 41.93, MSE 73.77, Best MAE 23.31, Best MSE 74.50 
Epoch 49: loss 0.00000053, MAE 23.92, MSE 76.66, Best MAE 23.31, Best MSE 74.50 
Epoch 50: loss 0.00000052, MAE 31.74, MSE 91.32, Best MAE 23.31, Best MSE 74.50 
Epoch 51: loss 0.00000074, MAE 24.82, MSE 77.50, Best MAE 23.31, Best MSE 74.50 
Epoch 52: loss 0.00000067, MAE 26.54, MSE 88.62, Best MAE 23.31, Best MSE 74.50 
Epoch 53: loss 0.00000059, MAE 28.00, MSE 86.64, Best MAE 23.31, Best MSE 74.50 
Epoch 54: loss 0.00000051, MAE 23.52, MSE 77.96, Best MAE 23.31, Best MSE 74.50 
Epoch 55: loss 0.00000073, MAE 26.54, MSE 82.30, Best MAE 23.31, Best MSE 74.50 
Epoch 56: loss 0.00000090, MAE 23.10, MSE 77.48, Best MAE 23.10, Best MSE 77.48 
Epoch 57: loss 0.00000078, MAE 24.77, MSE 81.62, Best MAE 23.10, Best MSE 77.48 
Epoch 58: loss 0.00000064, MAE 25.53, MSE 83.38, Best MAE 23.10, Best MSE 77.48 
Epoch 59: loss 0.00000067, MAE 24.73, MSE 83.68, Best MAE 23.10, Best MSE 77.48 
Epoch 60: loss 0.00000059, MAE 24.88, MSE 79.92, Best MAE 23.10, Best MSE 77.48 
Epoch 61: loss 0.00000068, MAE 23.48, MSE 77.41, Best MAE 23.10, Best MSE 77.48 
Epoch 62: loss 0.00000060, MAE 28.38, MSE 92.58, Best MAE 23.10, Best MSE 77.48 
Epoch 63: loss 0.00000057, MAE 29.66, MSE 87.40, Best MAE 23.10, Best MSE 77.48 
Epoch 64: loss 0.00000063, MAE 23.82, MSE 78.09, Best MAE 23.10, Best MSE 77.48 
Epoch 65: loss 0.00000053, MAE 24.01, MSE 81.36, Best MAE 23.10, Best MSE 77.48 
Epoch 66: loss 0.00000063, MAE 24.75, MSE 81.45, Best MAE 23.10, Best MSE 77.48 
Epoch 67: loss 0.00000054, MAE 28.58, MSE 89.28, Best MAE 23.10, Best MSE 77.48 
Epoch 68: loss 0.00000068, MAE 24.27, MSE 82.08, Best MAE 23.10, Best MSE 77.48 
Epoch 69: loss 0.00000064, MAE 25.16, MSE 88.15, Best MAE 23.10, Best MSE 77.48 
Epoch 70: loss 0.00000069, MAE 24.14, MSE 84.81, Best MAE 23.10, Best MSE 77.48 
Epoch 71: loss 0.00000075, MAE 23.62, MSE 81.98, Best MAE 23.10, Best MSE 77.48 
Epoch 72: loss 0.00000056, MAE 25.15, MSE 87.85, Best MAE 23.10, Best MSE 77.48 
Epoch 73: loss 0.00000059, MAE 27.46, MSE 86.42, Best MAE 23.10, Best MSE 77.48 
Epoch 74: loss 0.00000061, MAE 25.27, MSE 86.73, Best MAE 23.10, Best MSE 77.48 
Epoch 75: loss 0.00000057, MAE 27.31, MSE 82.67, Best MAE 23.10, Best MSE 77.48 
Epoch 76: loss 0.00000049, MAE 26.33, MSE 90.49, Best MAE 23.10, Best MSE 77.48 
Epoch 77: loss 0.00000047, MAE 24.49, MSE 84.40, Best MAE 23.10, Best MSE 77.48 
Epoch 78: loss 0.00000091, MAE 25.08, MSE 82.75, Best MAE 23.10, Best MSE 77.48 
Epoch 79: loss 0.00000072, MAE 26.47, MSE 88.66, Best MAE 23.10, Best MSE 77.48 
Epoch 80: loss 0.00000059, MAE 24.08, MSE 82.13, Best MAE 23.10, Best MSE 77.48 
Epoch 81: loss 0.00000064, MAE 26.58, MSE 87.61, Best MAE 23.10, Best MSE 77.48 
Epoch 82: loss 0.00000049, MAE 23.00, MSE 79.23, Best MAE 23.00, Best MSE 79.23 
Epoch 83: loss 0.00000054, MAE 27.38, MSE 94.64, Best MAE 23.00, Best MSE 79.23 
Epoch 84: loss 0.00000062, MAE 27.46, MSE 90.63, Best MAE 23.00, Best MSE 79.23 
Epoch 85: loss 0.00000052, MAE 26.83, MSE 93.13, Best MAE 23.00, Best MSE 79.23 
Epoch 86: loss 0.00000067, MAE 25.46, MSE 88.92, Best MAE 23.00, Best MSE 79.23 
Epoch 87: loss 0.00000056, MAE 24.12, MSE 84.76, Best MAE 23.00, Best MSE 79.23 
Epoch 88: loss 0.00000070, MAE 24.02, MSE 82.66, Best MAE 23.00, Best MSE 79.23 
Epoch 89: loss 0.00000068, MAE 36.53, MSE 100.18, Best MAE 23.00, Best MSE 79.23 
Epoch 90: loss 0.00000066, MAE 29.15, MSE 86.47, Best MAE 23.00, Best MSE 79.23 
Epoch 91: loss 0.00000070, MAE 31.00, MSE 94.98, Best MAE 23.00, Best MSE 79.23 
Epoch 92: loss 0.00000076, MAE 24.89, MSE 86.33, Best MAE 23.00, Best MSE 79.23 
Epoch 93: loss 0.00000100, MAE 26.37, MSE 89.51, Best MAE 23.00, Best MSE 79.23 
Epoch 94: loss 0.00000069, MAE 28.94, MSE 92.35, Best MAE 23.00, Best MSE 79.23 
Epoch 95: loss 0.00000081, MAE 23.13, MSE 81.07, Best MAE 23.00, Best MSE 79.23 
Epoch 96: loss 0.00000087, MAE 23.85, MSE 85.41, Best MAE 23.00, Best MSE 79.23 
Epoch 97: loss 0.00000081, MAE 26.90, MSE 90.55, Best MAE 23.00, Best MSE 79.23 
Epoch 98: loss 0.00000073, MAE 27.78, MSE 90.54, Best MAE 23.00, Best MSE 79.23 
Epoch 99: loss 0.00000079, MAE 22.30, MSE 78.05, Best MAE 22.30, Best MSE 78.05 
Epoch 100: loss 0.00000080, MAE 25.80, MSE 89.37, Best MAE 22.30, Best MSE 78.05 
Epoch 101: loss 0.00000079, MAE 25.81, MSE 90.83, Best MAE 22.30, Best MSE 78.05 
Epoch 102: loss 0.00000077, MAE 24.35, MSE 85.43, Best MAE 22.30, Best MSE 78.05 
Epoch 103: loss 0.00000071, MAE 27.42, MSE 89.84, Best MAE 22.30, Best MSE 78.05 
Epoch 104: loss 0.00000065, MAE 24.07, MSE 87.74, Best MAE 22.30, Best MSE 78.05 
Epoch 105: loss 0.00000076, MAE 27.05, MSE 90.51, Best MAE 22.30, Best MSE 78.05 
Epoch 106: loss 0.00000065, MAE 25.41, MSE 88.06, Best MAE 22.30, Best MSE 78.05 
Epoch 107: loss 0.00000071, MAE 28.38, MSE 84.63, Best MAE 22.30, Best MSE 78.05 
Epoch 108: loss 0.00000081, MAE 23.94, MSE 84.11, Best MAE 22.30, Best MSE 78.05 
Epoch 109: loss 0.00000077, MAE 26.33, MSE 79.81, Best MAE 22.30, Best MSE 78.05 
Epoch 110: loss 0.00000063, MAE 25.67, MSE 91.24, Best MAE 22.30, Best MSE 78.05 
Epoch 111: loss 0.00000072, MAE 25.43, MSE 88.90, Best MAE 22.30, Best MSE 78.05 
Epoch 112: loss 0.00000060, MAE 26.53, MSE 89.53, Best MAE 22.30, Best MSE 78.05 
Epoch 113: loss 0.00000074, MAE 23.33, MSE 78.87, Best MAE 22.30, Best MSE 78.05 
Epoch 114: loss 0.00000068, MAE 25.74, MSE 89.25, Best MAE 22.30, Best MSE 78.05 
Epoch 115: loss 0.00000074, MAE 23.04, MSE 77.90, Best MAE 22.30, Best MSE 78.05 
Epoch 116: loss 0.00000073, MAE 26.06, MSE 91.79, Best MAE 22.30, Best MSE 78.05 
Epoch 117: loss 0.00000079, MAE 25.68, MSE 90.91, Best MAE 22.30, Best MSE 78.05 
Epoch 118: loss 0.00000073, MAE 26.57, MSE 92.01, Best MAE 22.30, Best MSE 78.05 
Epoch 119: loss 0.00000057, MAE 27.87, MSE 90.41, Best MAE 22.30, Best MSE 78.05 
Epoch 120: loss 0.00000058, MAE 24.21, MSE 87.64, Best MAE 22.30, Best MSE 78.05 
Epoch 121: loss 0.00000056, MAE 24.61, MSE 86.59, Best MAE 22.30, Best MSE 78.05 
Epoch 122: loss 0.00000069, MAE 24.51, MSE 85.53, Best MAE 22.30, Best MSE 78.05 
Epoch 123: loss 0.00000061, MAE 28.76, MSE 92.50, Best MAE 22.30, Best MSE 78.05 
Epoch 124: loss 0.00000070, MAE 40.47, MSE 100.58, Best MAE 22.30, Best MSE 78.05 
Epoch 125: loss 0.00000081, MAE 31.88, MSE 99.47, Best MAE 22.30, Best MSE 78.05 
Epoch 126: loss 0.00000064, MAE 24.03, MSE 86.66, Best MAE 22.30, Best MSE 78.05 
Epoch 127: loss 0.00000072, MAE 26.58, MSE 88.67, Best MAE 22.30, Best MSE 78.05 
Epoch 128: loss 0.00000066, MAE 23.46, MSE 86.15, Best MAE 22.30, Best MSE 78.05 
Epoch 129: loss 0.00000074, MAE 22.88, MSE 80.18, Best MAE 22.30, Best MSE 78.05 
Epoch 130: loss 0.00000084, MAE 27.33, MSE 94.96, Best MAE 22.30, Best MSE 78.05 
Epoch 131: loss 0.00000082, MAE 24.29, MSE 82.78, Best MAE 22.30, Best MSE 78.05 
Epoch 132: loss 0.00000069, MAE 27.45, MSE 93.28, Best MAE 22.30, Best MSE 78.05 
Epoch 133: loss 0.00000074, MAE 24.76, MSE 87.16, Best MAE 22.30, Best MSE 78.05 
Epoch 134: loss 0.00000080, MAE 24.47, MSE 88.09, Best MAE 22.30, Best MSE 78.05 
Epoch 135: loss 0.00000079, MAE 23.70, MSE 84.84, Best MAE 22.30, Best MSE 78.05 
Epoch 136: loss 0.00000075, MAE 24.06, MSE 86.69, Best MAE 22.30, Best MSE 78.05 
Epoch 137: loss 0.00000073, MAE 23.92, MSE 85.17, Best MAE 22.30, Best MSE 78.05 
Epoch 138: loss 0.00000081, MAE 27.48, MSE 90.69, Best MAE 22.30, Best MSE 78.05 
Epoch 139: loss 0.00000079, MAE 24.95, MSE 88.96, Best MAE 22.30, Best MSE 78.05 
Epoch 140: loss 0.00000069, MAE 22.99, MSE 81.89, Best MAE 22.30, Best MSE 78.05 
Epoch 141: loss 0.00000081, MAE 27.33, MSE 93.05, Best MAE 22.30, Best MSE 78.05 
Epoch 142: loss 0.00000089, MAE 24.59, MSE 87.23, Best MAE 22.30, Best MSE 78.05 
Epoch 143: loss 0.00000082, MAE 26.15, MSE 91.31, Best MAE 22.30, Best MSE 78.05 
Epoch 144: loss 0.00000085, MAE 25.40, MSE 85.03, Best MAE 22.30, Best MSE 78.05 
Epoch 145: loss 0.00000079, MAE 23.45, MSE 85.29, Best MAE 22.30, Best MSE 78.05 
Epoch 146: loss 0.00000091, MAE 25.73, MSE 91.56, Best MAE 22.30, Best MSE 78.05 
Epoch 147: loss 0.00000074, MAE 25.22, MSE 87.91, Best MAE 22.30, Best MSE 78.05 
Epoch 148: loss 0.00000085, MAE 26.73, MSE 93.43, Best MAE 22.30, Best MSE 78.05 
Epoch 149: loss 0.00000097, MAE 48.42, MSE 121.24, Best MAE 22.30, Best MSE 78.05 
Epoch 150: loss 0.00000032, MAE 28.06, MSE 97.77, Best MAE 22.30, Best MSE 78.05 
Epoch 151: loss 0.00000039, MAE 27.79, MSE 93.02, Best MAE 22.30, Best MSE 78.05 
Epoch 152: loss 0.00000039, MAE 25.87, MSE 91.68, Best MAE 22.30, Best MSE 78.05 
Epoch 153: loss 0.00000046, MAE 26.92, MSE 98.65, Best MAE 22.30, Best MSE 78.05 
Epoch 154: loss 0.00000062, MAE 27.53, MSE 96.29, Best MAE 22.30, Best MSE 78.05 
Epoch 155: loss 0.00000063, MAE 28.15, MSE 98.57, Best MAE 22.30, Best MSE 78.05 
Epoch 156: loss 0.00000062, MAE 24.78, MSE 89.00, Best MAE 22.30, Best MSE 78.05 
Epoch 157: loss 0.00000065, MAE 26.91, MSE 91.64, Best MAE 22.30, Best MSE 78.05 
Epoch 158: loss 0.00000058, MAE 24.84, MSE 90.70, Best MAE 22.30, Best MSE 78.05 
Epoch 159: loss 0.00000069, MAE 24.62, MSE 88.70, Best MAE 22.30, Best MSE 78.05 
Epoch 160: loss 0.00000062, MAE 25.82, MSE 90.32, Best MAE 22.30, Best MSE 78.05 
Epoch 161: loss 0.00000063, MAE 24.00, MSE 86.70, Best MAE 22.30, Best MSE 78.05 
Epoch 162: loss 0.00000054, MAE 23.88, MSE 86.90, Best MAE 22.30, Best MSE 78.05 
Epoch 163: loss 0.00000056, MAE 24.48, MSE 87.94, Best MAE 22.30, Best MSE 78.05 
Epoch 164: loss 0.00000044, MAE 23.88, MSE 86.20, Best MAE 22.30, Best MSE 78.05 
Epoch 165: loss 0.00000064, MAE 27.11, MSE 92.55, Best MAE 22.30, Best MSE 78.05 
Epoch 166: loss 0.00000056, MAE 24.62, MSE 88.33, Best MAE 22.30, Best MSE 78.05 
Epoch 167: loss 0.00000064, MAE 24.18, MSE 85.95, Best MAE 22.30, Best MSE 78.05 
Epoch 168: loss 0.00000063, MAE 26.86, MSE 91.67, Best MAE 22.30, Best MSE 78.05 
Epoch 169: loss 0.00000053, MAE 25.60, MSE 89.59, Best MAE 22.30, Best MSE 78.05 
Epoch 170: loss 0.00000056, MAE 23.60, MSE 86.56, Best MAE 22.30, Best MSE 78.05 
Epoch 171: loss 0.00000065, MAE 23.05, MSE 84.41, Best MAE 22.30, Best MSE 78.05 
Epoch 172: loss 0.00000057, MAE 25.59, MSE 88.13, Best MAE 22.30, Best MSE 78.05 
Epoch 173: loss 0.00000062, MAE 28.01, MSE 93.19, Best MAE 22.30, Best MSE 78.05 
Epoch 174: loss 0.00000078, MAE 24.65, MSE 89.12, Best MAE 22.30, Best MSE 78.05 
Epoch 175: loss 0.00000064, MAE 23.59, MSE 81.93, Best MAE 22.30, Best MSE 78.05 
Epoch 176: loss 0.00000074, MAE 25.24, MSE 89.32, Best MAE 22.30, Best MSE 78.05 
Epoch 177: loss 0.00000071, MAE 26.25, MSE 92.11, Best MAE 22.30, Best MSE 78.05 
Epoch 178: loss 0.00000055, MAE 24.87, MSE 87.72, Best MAE 22.30, Best MSE 78.05 
Epoch 179: loss 0.00000058, MAE 26.53, MSE 90.89, Best MAE 22.30, Best MSE 78.05 
Epoch 180: loss 0.00000069, MAE 25.38, MSE 90.27, Best MAE 22.30, Best MSE 78.05 
Epoch 181: loss 0.00000075, MAE 23.65, MSE 84.69, Best MAE 22.30, Best MSE 78.05 
Epoch 182: loss 0.00000085, MAE 24.21, MSE 86.58, Best MAE 22.30, Best MSE 78.05 
Epoch 183: loss 0.00000090, MAE 25.36, MSE 85.00, Best MAE 22.30, Best MSE 78.05 
Epoch 184: loss 0.00000081, MAE 29.64, MSE 95.74, Best MAE 22.30, Best MSE 78.05 
Epoch 185: loss 0.00000079, MAE 26.92, MSE 91.34, Best MAE 22.30, Best MSE 78.05 
Epoch 186: loss 0.00000086, MAE 26.29, MSE 89.89, Best MAE 22.30, Best MSE 78.05 
Epoch 187: loss 0.00000087, MAE 25.83, MSE 90.28, Best MAE 22.30, Best MSE 78.05 
Epoch 188: loss 0.00000083, MAE 22.81, MSE 82.00, Best MAE 22.30, Best MSE 78.05 
Epoch 189: loss 0.00000087, MAE 28.33, MSE 94.37, Best MAE 22.30, Best MSE 78.05 
Epoch 190: loss 0.00000086, MAE 26.47, MSE 91.77, Best MAE 22.30, Best MSE 78.05 
Epoch 191: loss 0.00000088, MAE 26.78, MSE 93.56, Best MAE 22.30, Best MSE 78.05 
Epoch 192: loss 0.00000088, MAE 22.76, MSE 83.46, Best MAE 22.30, Best MSE 78.05 
Epoch 193: loss 0.00000090, MAE 23.11, MSE 84.44, Best MAE 22.30, Best MSE 78.05 
Epoch 194: loss 0.00000086, MAE 24.03, MSE 85.52, Best MAE 22.30, Best MSE 78.05 
Epoch 195: loss 0.00000091, MAE 24.69, MSE 87.43, Best MAE 22.30, Best MSE 78.05 
Epoch 196: loss 0.00000102, MAE 26.11, MSE 91.31, Best MAE 22.30, Best MSE 78.05 
Epoch 197: loss 0.00000092, MAE 25.82, MSE 91.43, Best MAE 22.30, Best MSE 78.05 
Epoch 198: loss 0.00000099, MAE 27.17, MSE 91.30, Best MAE 22.30, Best MSE 78.05 
Epoch 199: loss 0.00000094, MAE 25.41, MSE 91.07, Best MAE 22.30, Best MSE 78.05 
Epoch 200: loss 0.00000085, MAE 22.73, MSE 81.65, Best MAE 22.30, Best MSE 78.05 
Epoch 201: loss 0.00000083, MAE 24.25, MSE 88.09, Best MAE 22.30, Best MSE 78.05 
Epoch 202: loss 0.00000089, MAE 29.32, MSE 100.65, Best MAE 22.30, Best MSE 78.05 
Epoch 203: loss 0.00000102, MAE 24.22, MSE 87.52, Best MAE 22.30, Best MSE 78.05 
Epoch 204: loss 0.00000101, MAE 23.82, MSE 87.57, Best MAE 22.30, Best MSE 78.05 
Epoch 205: loss 0.00000098, MAE 25.80, MSE 89.39, Best MAE 22.30, Best MSE 78.05 
Epoch 206: loss 0.00000095, MAE 25.49, MSE 91.50, Best MAE 22.30, Best MSE 78.05 
Epoch 207: loss 0.00000103, MAE 24.02, MSE 84.68, Best MAE 22.30, Best MSE 78.05 
Epoch 208: loss 0.00000102, MAE 28.29, MSE 95.56, Best MAE 22.30, Best MSE 78.05 
Epoch 209: loss 0.00000100, MAE 26.16, MSE 87.77, Best MAE 22.30, Best MSE 78.05 
Epoch 210: loss 0.00000098, MAE 27.35, MSE 95.37, Best MAE 22.30, Best MSE 78.05 
Epoch 211: loss 0.00000096, MAE 23.20, MSE 84.45, Best MAE 22.30, Best MSE 78.05 
Epoch 212: loss 0.00000103, MAE 24.10, MSE 88.13, Best MAE 22.30, Best MSE 78.05 
Epoch 213: loss 0.00000095, MAE 24.21, MSE 88.32, Best MAE 22.30, Best MSE 78.05 
Epoch 214: loss 0.00000102, MAE 24.13, MSE 85.09, Best MAE 22.30, Best MSE 78.05 
Epoch 215: loss 0.00000111, MAE 24.53, MSE 85.50, Best MAE 22.30, Best MSE 78.05 
Epoch 216: loss 0.00000111, MAE 22.14, MSE 79.54, Best MAE 22.14, Best MSE 79.54 
Epoch 217: loss 0.00000101, MAE 24.63, MSE 86.88, Best MAE 22.14, Best MSE 79.54 
Epoch 218: loss 0.00000107, MAE 23.61, MSE 83.59, Best MAE 22.14, Best MSE 79.54 
Epoch 219: loss 0.00000110, MAE 26.77, MSE 90.90, Best MAE 22.14, Best MSE 79.54 
Epoch 220: loss 0.00000111, MAE 24.05, MSE 85.45, Best MAE 22.14, Best MSE 79.54 
Epoch 221: loss 0.00000100, MAE 24.01, MSE 86.75, Best MAE 22.14, Best MSE 79.54 
Epoch 222: loss 0.00000099, MAE 28.62, MSE 88.90, Best MAE 22.14, Best MSE 79.54 
Epoch 223: loss 0.00000109, MAE 24.62, MSE 88.23, Best MAE 22.14, Best MSE 79.54 
Epoch 224: loss 0.00000108, MAE 24.34, MSE 85.27, Best MAE 22.14, Best MSE 79.54 
Epoch 225: loss 0.00000103, MAE 25.03, MSE 86.76, Best MAE 22.14, Best MSE 79.54 
Epoch 226: loss 0.00000098, MAE 24.36, MSE 86.46, Best MAE 22.14, Best MSE 79.54 
Epoch 227: loss 0.00000101, MAE 24.76, MSE 90.52, Best MAE 22.14, Best MSE 79.54 
Epoch 228: loss 0.00000101, MAE 26.64, MSE 92.01, Best MAE 22.14, Best MSE 79.54 
Epoch 229: loss 0.00000114, MAE 25.45, MSE 89.61, Best MAE 22.14, Best MSE 79.54 
Epoch 230: loss 0.00000117, MAE 24.69, MSE 89.58, Best MAE 22.14, Best MSE 79.54 
Epoch 231: loss 0.00000114, MAE 28.62, MSE 91.05, Best MAE 22.14, Best MSE 79.54 
Epoch 232: loss 0.00000103, MAE 24.35, MSE 86.97, Best MAE 22.14, Best MSE 79.54 
Epoch 233: loss 0.00000102, MAE 24.32, MSE 87.03, Best MAE 22.14, Best MSE 79.54 
Epoch 234: loss 0.00000106, MAE 24.48, MSE 86.33, Best MAE 22.14, Best MSE 79.54 
Epoch 235: loss 0.00000107, MAE 26.28, MSE 89.64, Best MAE 22.14, Best MSE 79.54 
Epoch 236: loss 0.00000118, MAE 24.62, MSE 88.32, Best MAE 22.14, Best MSE 79.54 
Epoch 237: loss 0.00000106, MAE 27.90, MSE 92.95, Best MAE 22.14, Best MSE 79.54 
Epoch 238: loss 0.00000110, MAE 25.21, MSE 88.84, Best MAE 22.14, Best MSE 79.54 
Epoch 239: loss 0.00000110, MAE 25.08, MSE 85.96, Best MAE 22.14, Best MSE 79.54 
Epoch 240: loss 0.00000108, MAE 27.38, MSE 93.78, Best MAE 22.14, Best MSE 79.54 
Epoch 241: loss 0.00000105, MAE 26.83, MSE 91.35, Best MAE 22.14, Best MSE 79.54 
Epoch 242: loss 0.00000102, MAE 22.78, MSE 83.94, Best MAE 22.14, Best MSE 79.54 
Epoch 243: loss 0.00000111, MAE 23.51, MSE 78.17, Best MAE 22.14, Best MSE 79.54 
Epoch 244: loss 0.00000114, MAE 25.65, MSE 88.18, Best MAE 22.14, Best MSE 79.54 
Epoch 245: loss 0.00000115, MAE 23.79, MSE 86.91, Best MAE 22.14, Best MSE 79.54 
Epoch 246: loss 0.00000108, MAE 24.81, MSE 88.31, Best MAE 22.14, Best MSE 79.54 
Epoch 247: loss 0.00000121, MAE 24.19, MSE 87.20, Best MAE 22.14, Best MSE 79.54 
Epoch 248: loss 0.00000111, MAE 26.82, MSE 91.39, Best MAE 22.14, Best MSE 79.54 
Epoch 249: loss 0.00000118, MAE 30.99, MSE 100.83, Best MAE 22.14, Best MSE 79.54 
Epoch 250: loss 0.00000111, MAE 24.20, MSE 83.58, Best MAE 22.14, Best MSE 79.54 
Epoch 251: loss 0.00000109, MAE 26.10, MSE 89.53, Best MAE 22.14, Best MSE 79.54 
Epoch 252: loss 0.00000114, MAE 24.92, MSE 86.34, Best MAE 22.14, Best MSE 79.54 
Epoch 253: loss 0.00000117, MAE 23.08, MSE 85.44, Best MAE 22.14, Best MSE 79.54 
Epoch 254: loss 0.00000111, MAE 24.02, MSE 88.93, Best MAE 22.14, Best MSE 79.54 
Epoch 255: loss 0.00000116, MAE 22.05, MSE 81.14, Best MAE 22.05, Best MSE 81.14 
Epoch 256: loss 0.00000111, MAE 24.80, MSE 87.80, Best MAE 22.05, Best MSE 81.14 
Epoch 257: loss 0.00000112, MAE 28.28, MSE 88.64, Best MAE 22.05, Best MSE 81.14 
Epoch 258: loss 0.00000117, MAE 23.14, MSE 86.25, Best MAE 22.05, Best MSE 81.14 
Epoch 259: loss 0.00000113, MAE 23.59, MSE 85.50, Best MAE 22.05, Best MSE 81.14 
Epoch 260: loss 0.00000116, MAE 24.41, MSE 89.78, Best MAE 22.05, Best MSE 81.14 
Epoch 261: loss 0.00000111, MAE 23.68, MSE 87.11, Best MAE 22.05, Best MSE 81.14 
Epoch 262: loss 0.00000110, MAE 24.41, MSE 89.49, Best MAE 22.05, Best MSE 81.14 
Epoch 263: loss 0.00000115, MAE 25.19, MSE 90.78, Best MAE 22.05, Best MSE 81.14 
