Epoch 1: loss 0.00000897, MAE 39.10, MSE 113.10, Best MAE 39.10, Best MSE 113.10 
Epoch 30: loss 0.00000156, MAE 22.40, MSE 78.89, Best MAE 20.97, Best MSE 73.69 
Epoch 31: loss 0.00000156, MAE 20.31, MSE 64.85, Best MAE 20.31, Best MSE 64.85 
Epoch 32: loss 0.00000157, MAE 20.10, MSE 69.43, Best MAE 20.10, Best MSE 69.43 
Epoch 33: loss 0.00000156, MAE 21.32, MSE 69.54, Best MAE 20.10, Best MSE 69.43 
Epoch 34: loss 0.00000156, MAE 26.02, MSE 77.91, Best MAE 20.10, Best MSE 69.43 
Epoch 35: loss 0.00000159, MAE 22.97, MSE 77.44, Best MAE 20.10, Best MSE 69.43 
Epoch 36: loss 0.00000154, MAE 18.68, MSE 59.31, Best MAE 18.68, Best MSE 59.31 
Epoch 37: loss 0.00000154, MAE 21.95, MSE 74.35, Best MAE 18.68, Best MSE 59.31 
Epoch 38: loss 0.00000153, MAE 22.13, MSE 67.66, Best MAE 18.68, Best MSE 59.31 
Epoch 39: loss 0.00000152, MAE 20.34, MSE 69.45, Best MAE 18.68, Best MSE 59.31 
Epoch 40: loss 0.00000151, MAE 29.75, MSE 86.44, Best MAE 18.68, Best MSE 59.31 
Epoch 41: loss 0.00000152, MAE 21.26, MSE 71.82, Best MAE 18.68, Best MSE 59.31 
Epoch 42: loss 0.00000155, MAE 22.43, MSE 76.08, Best MAE 18.68, Best MSE 59.31 
Epoch 43: loss 0.00000149, MAE 19.94, MSE 67.70, Best MAE 18.68, Best MSE 59.31 
Epoch 44: loss 0.00000146, MAE 21.93, MSE 72.66, Best MAE 18.68, Best MSE 59.31 
Epoch 45: loss 0.00000148, MAE 22.60, MSE 65.41, Best MAE 18.68, Best MSE 59.31 
Epoch 46: loss 0.00000145, MAE 18.38, MSE 60.75, Best MAE 18.38, Best MSE 60.75 
Epoch 47: loss 0.00000141, MAE 19.21, MSE 66.53, Best MAE 18.38, Best MSE 60.75 
Epoch 48: loss 0.00000151, MAE 27.14, MSE 82.36, Best MAE 18.38, Best MSE 60.75 
Epoch 49: loss 0.00000147, MAE 22.01, MSE 73.20, Best MAE 18.38, Best MSE 60.75 
Epoch 50: loss 0.00000147, MAE 19.73, MSE 70.26, Best MAE 18.38, Best MSE 60.75 
Epoch 51: loss 0.00000147, MAE 19.79, MSE 68.49, Best MAE 18.38, Best MSE 60.75 
Epoch 52: loss 0.00000146, MAE 27.75, MSE 84.86, Best MAE 18.38, Best MSE 60.75 
Epoch 53: loss 0.00000144, MAE 21.05, MSE 73.65, Best MAE 18.38, Best MSE 60.75 
Epoch 54: loss 0.00000139, MAE 19.80, MSE 68.28, Best MAE 18.38, Best MSE 60.75 
Epoch 55: loss 0.00000145, MAE 19.07, MSE 67.45, Best MAE 18.38, Best MSE 60.75 
Epoch 56: loss 0.00000142, MAE 19.13, MSE 68.41, Best MAE 18.38, Best MSE 60.75 
Epoch 57: loss 0.00000142, MAE 36.03, MSE 103.74, Best MAE 18.38, Best MSE 60.75 
Epoch 58: loss 0.00000145, MAE 18.16, MSE 63.65, Best MAE 18.16, Best MSE 63.65 
Epoch 59: loss 0.00000141, MAE 21.95, MSE 75.21, Best MAE 18.16, Best MSE 63.65 
Epoch 60: loss 0.00000141, MAE 27.35, MSE 89.16, Best MAE 18.16, Best MSE 63.65 
Epoch 61: loss 0.00000144, MAE 20.93, MSE 73.14, Best MAE 18.16, Best MSE 63.65 
Epoch 62: loss 0.00000137, MAE 23.18, MSE 77.41, Best MAE 18.16, Best MSE 63.65 
Epoch 63: loss 0.00000138, MAE 29.03, MSE 84.89, Best MAE 18.16, Best MSE 63.65 
Epoch 64: loss 0.00000140, MAE 24.85, MSE 78.13, Best MAE 18.16, Best MSE 63.65 
Epoch 65: loss 0.00000138, MAE 21.49, MSE 75.15, Best MAE 18.16, Best MSE 63.65 
Epoch 66: loss 0.00000141, MAE 19.39, MSE 66.75, Best MAE 18.16, Best MSE 63.65 
Epoch 67: loss 0.00000140, MAE 24.00, MSE 79.02, Best MAE 18.16, Best MSE 63.65 
Epoch 68: loss 0.00000141, MAE 21.86, MSE 73.06, Best MAE 18.16, Best MSE 63.65 
Epoch 69: loss 0.00000138, MAE 19.97, MSE 68.93, Best MAE 18.16, Best MSE 63.65 
Epoch 70: loss 0.00000141, MAE 21.00, MSE 72.43, Best MAE 18.16, Best MSE 63.65 
Epoch 71: loss 0.00000138, MAE 21.10, MSE 74.71, Best MAE 18.16, Best MSE 63.65 
Epoch 72: loss 0.00000134, MAE 19.74, MSE 69.25, Best MAE 18.16, Best MSE 63.65 
Epoch 73: loss 0.00000135, MAE 22.26, MSE 72.48, Best MAE 18.16, Best MSE 63.65 
Epoch 74: loss 0.00000141, MAE 19.14, MSE 70.48, Best MAE 18.16, Best MSE 63.65 
Epoch 75: loss 0.00000140, MAE 18.40, MSE 65.11, Best MAE 18.16, Best MSE 63.65 
Epoch 76: loss 0.00000137, MAE 20.06, MSE 71.00, Best MAE 18.16, Best MSE 63.65 
Epoch 77: loss 0.00000139, MAE 21.52, MSE 72.81, Best MAE 18.16, Best MSE 63.65 
Epoch 78: loss 0.00000135, MAE 23.98, MSE 74.94, Best MAE 18.16, Best MSE 63.65 
Epoch 79: loss 0.00000141, MAE 24.96, MSE 71.54, Best MAE 18.16, Best MSE 63.65 
Epoch 80: loss 0.00000136, MAE 19.12, MSE 69.01, Best MAE 18.16, Best MSE 63.65 
Epoch 81: loss 0.00000134, MAE 23.33, MSE 76.77, Best MAE 18.16, Best MSE 63.65 
Epoch 82: loss 0.00000138, MAE 24.79, MSE 85.74, Best MAE 18.16, Best MSE 63.65 
Epoch 83: loss 0.00000139, MAE 23.30, MSE 81.41, Best MAE 18.16, Best MSE 63.65 
Epoch 84: loss 0.00000134, MAE 20.12, MSE 72.34, Best MAE 18.16, Best MSE 63.65 
Epoch 85: loss 0.00000133, MAE 19.85, MSE 67.47, Best MAE 18.16, Best MSE 63.65 
Epoch 86: loss 0.00000135, MAE 22.28, MSE 73.05, Best MAE 18.16, Best MSE 63.65 
Epoch 87: loss 0.00000134, MAE 21.40, MSE 70.64, Best MAE 18.16, Best MSE 63.65 
Epoch 88: loss 0.00000136, MAE 21.36, MSE 73.60, Best MAE 18.16, Best MSE 63.65 
Epoch 89: loss 0.00000133, MAE 22.13, MSE 75.04, Best MAE 18.16, Best MSE 63.65 
Epoch 90: loss 0.00000132, MAE 19.50, MSE 71.48, Best MAE 18.16, Best MSE 63.65 
Epoch 91: loss 0.00000133, MAE 24.01, MSE 86.76, Best MAE 18.16, Best MSE 63.65 
Epoch 92: loss 0.00000133, MAE 17.15, MSE 58.18, Best MAE 17.15, Best MSE 58.18 
Epoch 93: loss 0.00000133, MAE 19.37, MSE 69.86, Best MAE 17.15, Best MSE 58.18 
Epoch 94: loss 0.00000140, MAE 20.70, MSE 71.07, Best MAE 17.15, Best MSE 58.18 
Epoch 95: loss 0.00000137, MAE 20.13, MSE 67.75, Best MAE 17.15, Best MSE 58.18 
Epoch 96: loss 0.00000139, MAE 23.42, MSE 85.29, Best MAE 17.15, Best MSE 58.18 
Epoch 97: loss 0.00000132, MAE 21.23, MSE 72.96, Best MAE 17.15, Best MSE 58.18 
Epoch 98: loss 0.00000134, MAE 21.54, MSE 71.76, Best MAE 17.15, Best MSE 58.18 
Epoch 99: loss 0.00000131, MAE 23.53, MSE 78.15, Best MAE 17.15, Best MSE 58.18 
Epoch 100: loss 0.00000130, MAE 21.96, MSE 75.16, Best MAE 17.15, Best MSE 58.18 
Epoch 101: loss 0.00000130, MAE 19.70, MSE 68.94, Best MAE 17.15, Best MSE 58.18 
Epoch 102: loss 0.00000130, MAE 19.70, MSE 69.45, Best MAE 17.15, Best MSE 58.18 
Epoch 103: loss 0.00000133, MAE 20.96, MSE 69.58, Best MAE 17.15, Best MSE 58.18 
Epoch 104: loss 0.00000140, MAE 25.82, MSE 88.77, Best MAE 17.15, Best MSE 58.18 
Epoch 105: loss 0.00000132, MAE 20.56, MSE 71.55, Best MAE 17.15, Best MSE 58.18 
Epoch 106: loss 0.00000133, MAE 23.94, MSE 77.24, Best MAE 17.15, Best MSE 58.18 
Epoch 107: loss 0.00000130, MAE 20.89, MSE 72.35, Best MAE 17.15, Best MSE 58.18 
Epoch 108: loss 0.00000131, MAE 19.19, MSE 69.59, Best MAE 17.15, Best MSE 58.18 
Epoch 109: loss 0.00000130, MAE 19.04, MSE 67.70, Best MAE 17.15, Best MSE 58.18 
Epoch 110: loss 0.00000130, MAE 21.72, MSE 74.06, Best MAE 17.15, Best MSE 58.18 
Epoch 111: loss 0.00000133, MAE 18.28, MSE 65.41, Best MAE 17.15, Best MSE 58.18 
Epoch 112: loss 0.00000129, MAE 19.17, MSE 67.46, Best MAE 17.15, Best MSE 58.18 
Epoch 113: loss 0.00000129, MAE 20.46, MSE 71.27, Best MAE 17.15, Best MSE 58.18 
Epoch 114: loss 0.00000125, MAE 20.07, MSE 67.88, Best MAE 17.15, Best MSE 58.18 
Epoch 115: loss 0.00000128, MAE 23.43, MSE 77.78, Best MAE 17.15, Best MSE 58.18 
Epoch 116: loss 0.00000131, MAE 19.50, MSE 69.73, Best MAE 17.15, Best MSE 58.18 
Epoch 117: loss 0.00000131, MAE 19.90, MSE 72.92, Best MAE 17.15, Best MSE 58.18 
Epoch 118: loss 0.00000129, MAE 19.72, MSE 69.54, Best MAE 17.15, Best MSE 58.18 
Epoch 119: loss 0.00000131, MAE 19.63, MSE 70.15, Best MAE 17.15, Best MSE 58.18 
Epoch 120: loss 0.00000127, MAE 19.89, MSE 71.45, Best MAE 17.15, Best MSE 58.18 
Epoch 121: loss 0.00000125, MAE 21.39, MSE 76.02, Best MAE 17.15, Best MSE 58.18 
Epoch 122: loss 0.00000129, MAE 18.49, MSE 65.33, Best MAE 17.15, Best MSE 58.18 
Epoch 123: loss 0.00000124, MAE 20.10, MSE 66.31, Best MAE 17.15, Best MSE 58.18 
Epoch 124: loss 0.00000130, MAE 20.43, MSE 67.64, Best MAE 17.15, Best MSE 58.18 
Epoch 125: loss 0.00000129, MAE 23.75, MSE 82.68, Best MAE 17.15, Best MSE 58.18 
Epoch 126: loss 0.00000129, MAE 18.06, MSE 62.46, Best MAE 17.15, Best MSE 58.18 
Epoch 127: loss 0.00000129, MAE 18.40, MSE 65.99, Best MAE 17.15, Best MSE 58.18 
Epoch 128: loss 0.00000127, MAE 21.64, MSE 80.18, Best MAE 17.15, Best MSE 58.18 
Epoch 129: loss 0.00000131, MAE 19.62, MSE 69.49, Best MAE 17.15, Best MSE 58.18 
Epoch 130: loss 0.00000127, MAE 21.92, MSE 79.61, Best MAE 17.15, Best MSE 58.18 
Epoch 131: loss 0.00000130, MAE 21.75, MSE 62.34, Best MAE 17.15, Best MSE 58.18 
Epoch 132: loss 0.00000128, MAE 19.39, MSE 70.42, Best MAE 17.15, Best MSE 58.18 
Epoch 133: loss 0.00000122, MAE 18.79, MSE 65.06, Best MAE 17.15, Best MSE 58.18 
Epoch 134: loss 0.00000128, MAE 19.15, MSE 70.01, Best MAE 17.15, Best MSE 58.18 
Epoch 135: loss 0.00000124, MAE 20.10, MSE 70.80, Best MAE 17.15, Best MSE 58.18 
Epoch 136: loss 0.00000127, MAE 23.40, MSE 77.46, Best MAE 17.15, Best MSE 58.18 
Epoch 137: loss 0.00000124, MAE 19.25, MSE 70.42, Best MAE 17.15, Best MSE 58.18 
Epoch 138: loss 0.00000124, MAE 22.29, MSE 73.24, Best MAE 17.15, Best MSE 58.18 
Epoch 139: loss 0.00000126, MAE 19.25, MSE 69.41, Best MAE 17.15, Best MSE 58.18 
Epoch 140: loss 0.00000128, MAE 20.34, MSE 67.75, Best MAE 17.15, Best MSE 58.18 
Epoch 141: loss 0.00000125, MAE 20.95, MSE 73.62, Best MAE 17.15, Best MSE 58.18 
Epoch 142: loss 0.00000124, MAE 22.77, MSE 73.13, Best MAE 17.15, Best MSE 58.18 
Epoch 143: loss 0.00000125, MAE 20.24, MSE 70.83, Best MAE 17.15, Best MSE 58.18 
Epoch 144: loss 0.00000126, MAE 21.30, MSE 73.27, Best MAE 17.15, Best MSE 58.18 
Epoch 145: loss 0.00000127, MAE 19.82, MSE 71.84, Best MAE 17.15, Best MSE 58.18 
Epoch 146: loss 0.00000122, MAE 18.85, MSE 68.68, Best MAE 17.15, Best MSE 58.18 
Epoch 147: loss 0.00000127, MAE 18.39, MSE 66.81, Best MAE 17.15, Best MSE 58.18 
Epoch 148: loss 0.00000124, MAE 20.15, MSE 70.83, Best MAE 17.15, Best MSE 58.18 
Epoch 149: loss 0.00000123, MAE 19.66, MSE 71.69, Best MAE 17.15, Best MSE 58.18 
Epoch 150: loss 0.00000131, MAE 20.83, MSE 72.38, Best MAE 17.15, Best MSE 58.18 
Epoch 151: loss 0.00000130, MAE 21.50, MSE 72.12, Best MAE 17.15, Best MSE 58.18 
Epoch 152: loss 0.00000127, MAE 21.37, MSE 72.07, Best MAE 17.15, Best MSE 58.18 
Epoch 153: loss 0.00000126, MAE 19.09, MSE 67.57, Best MAE 17.15, Best MSE 58.18 
Epoch 154: loss 0.00000123, MAE 19.16, MSE 70.28, Best MAE 17.15, Best MSE 58.18 
Epoch 155: loss 0.00000123, MAE 21.15, MSE 67.52, Best MAE 17.15, Best MSE 58.18 
Epoch 156: loss 0.00000123, MAE 19.43, MSE 67.55, Best MAE 17.15, Best MSE 58.18 
Epoch 157: loss 0.00000124, MAE 20.18, MSE 70.91, Best MAE 17.15, Best MSE 58.18 
Epoch 158: loss 0.00000121, MAE 20.64, MSE 73.55, Best MAE 17.15, Best MSE 58.18 
Epoch 159: loss 0.00000125, MAE 18.70, MSE 66.59, Best MAE 17.15, Best MSE 58.18 
Epoch 160: loss 0.00000124, MAE 19.44, MSE 66.78, Best MAE 17.15, Best MSE 58.18 
Epoch 161: loss 0.00000123, MAE 20.79, MSE 71.54, Best MAE 17.15, Best MSE 58.18 
Epoch 162: loss 0.00000121, MAE 21.32, MSE 71.98, Best MAE 17.15, Best MSE 58.18 
Epoch 163: loss 0.00000122, MAE 20.55, MSE 70.07, Best MAE 17.15, Best MSE 58.18 
Epoch 164: loss 0.00000122, MAE 19.44, MSE 70.41, Best MAE 17.15, Best MSE 58.18 
Epoch 165: loss 0.00000123, MAE 19.59, MSE 72.62, Best MAE 17.15, Best MSE 58.18 
Epoch 166: loss 0.00000124, MAE 19.65, MSE 70.41, Best MAE 17.15, Best MSE 58.18 
Epoch 167: loss 0.00000122, MAE 19.64, MSE 69.87, Best MAE 17.15, Best MSE 58.18 
Epoch 168: loss 0.00000123, MAE 20.94, MSE 75.46, Best MAE 17.15, Best MSE 58.18 
Epoch 169: loss 0.00000123, MAE 20.79, MSE 76.28, Best MAE 17.15, Best MSE 58.18 
Epoch 170: loss 0.00000119, MAE 21.81, MSE 72.79, Best MAE 17.15, Best MSE 58.18 
Epoch 171: loss 0.00000121, MAE 20.67, MSE 73.89, Best MAE 17.15, Best MSE 58.18 
Epoch 172: loss 0.00000121, MAE 21.17, MSE 73.96, Best MAE 17.15, Best MSE 58.18 
Epoch 173: loss 0.00000117, MAE 19.51, MSE 72.98, Best MAE 17.15, Best MSE 58.18 
Epoch 174: loss 0.00000120, MAE 18.62, MSE 67.43, Best MAE 17.15, Best MSE 58.18 
Epoch 175: loss 0.00000122, MAE 18.67, MSE 70.14, Best MAE 17.15, Best MSE 58.18 
Epoch 176: loss 0.00000114, MAE 19.81, MSE 71.34, Best MAE 17.15, Best MSE 58.18 
Epoch 177: loss 0.00000126, MAE 20.43, MSE 73.31, Best MAE 17.15, Best MSE 58.18 
Epoch 178: loss 0.00000120, MAE 21.88, MSE 78.02, Best MAE 17.15, Best MSE 58.18 
Epoch 179: loss 0.00000123, MAE 20.60, MSE 71.94, Best MAE 17.15, Best MSE 58.18 
Epoch 180: loss 0.00000120, MAE 18.82, MSE 64.48, Best MAE 17.15, Best MSE 58.18 
Epoch 181: loss 0.00000121, MAE 20.16, MSE 74.86, Best MAE 17.15, Best MSE 58.18 
Epoch 182: loss 0.00000119, MAE 19.90, MSE 73.52, Best MAE 17.15, Best MSE 58.18 
Epoch 183: loss 0.00000120, MAE 20.35, MSE 70.66, Best MAE 17.15, Best MSE 58.18 
Epoch 184: loss 0.00000121, MAE 20.02, MSE 72.58, Best MAE 17.15, Best MSE 58.18 
Epoch 185: loss 0.00000119, MAE 21.95, MSE 71.79, Best MAE 17.15, Best MSE 58.18 
Epoch 186: loss 0.00000121, MAE 21.20, MSE 72.44, Best MAE 17.15, Best MSE 58.18 
Epoch 187: loss 0.00000118, MAE 19.12, MSE 69.58, Best MAE 17.15, Best MSE 58.18 
Epoch 188: loss 0.00000119, MAE 21.83, MSE 73.75, Best MAE 17.15, Best MSE 58.18 
Epoch 189: loss 0.00000125, MAE 22.20, MSE 75.77, Best MAE 17.15, Best MSE 58.18 
Epoch 190: loss 0.00000120, MAE 19.29, MSE 70.67, Best MAE 17.15, Best MSE 58.18 
Epoch 191: loss 0.00000120, MAE 22.37, MSE 79.10, Best MAE 17.15, Best MSE 58.18 
Epoch 192: loss 0.00000125, MAE 19.75, MSE 72.89, Best MAE 17.15, Best MSE 58.18 
Epoch 193: loss 0.00000120, MAE 18.46, MSE 67.27, Best MAE 17.15, Best MSE 58.18 
Epoch 194: loss 0.00000119, MAE 24.19, MSE 81.20, Best MAE 17.15, Best MSE 58.18 
Epoch 195: loss 0.00000120, MAE 19.56, MSE 71.37, Best MAE 17.15, Best MSE 58.18 
Epoch 196: loss 0.00000117, MAE 18.10, MSE 66.17, Best MAE 17.15, Best MSE 58.18 
Epoch 197: loss 0.00000118, MAE 20.36, MSE 76.25, Best MAE 17.15, Best MSE 58.18 
Epoch 198: loss 0.00000120, MAE 21.54, MSE 77.79, Best MAE 17.15, Best MSE 58.18 
Epoch 199: loss 0.00000121, MAE 20.25, MSE 72.49, Best MAE 17.15, Best MSE 58.18 
Epoch 200: loss 0.00000119, MAE 19.67, MSE 73.20, Best MAE 17.15, Best MSE 58.18 
Epoch 201: loss 0.00000119, MAE 20.54, MSE 70.00, Best MAE 17.15, Best MSE 58.18 
Epoch 202: loss 0.00000118, MAE 21.15, MSE 71.99, Best MAE 17.15, Best MSE 58.18 
Epoch 203: loss 0.00000117, MAE 20.91, MSE 71.51, Best MAE 17.15, Best MSE 58.18 
Epoch 204: loss 0.00000115, MAE 19.73, MSE 71.01, Best MAE 17.15, Best MSE 58.18 
Epoch 205: loss 0.00000119, MAE 21.88, MSE 71.97, Best MAE 17.15, Best MSE 58.18 
Epoch 206: loss 0.00000124, MAE 19.83, MSE 74.08, Best MAE 17.15, Best MSE 58.18 
Epoch 207: loss 0.00000117, MAE 21.15, MSE 80.23, Best MAE 17.15, Best MSE 58.18 
Epoch 208: loss 0.00000117, MAE 20.52, MSE 71.84, Best MAE 17.15, Best MSE 58.18 
Epoch 209: loss 0.00000117, MAE 20.70, MSE 75.09, Best MAE 17.15, Best MSE 58.18 
Epoch 210: loss 0.00000121, MAE 19.29, MSE 73.79, Best MAE 17.15, Best MSE 58.18 
Epoch 211: loss 0.00000115, MAE 20.29, MSE 73.01, Best MAE 17.15, Best MSE 58.18 
Epoch 212: loss 0.00000118, MAE 19.70, MSE 72.21, Best MAE 17.15, Best MSE 58.18 
Epoch 213: loss 0.00000118, MAE 24.22, MSE 74.68, Best MAE 17.15, Best MSE 58.18 
Epoch 214: loss 0.00000117, MAE 23.83, MSE 79.32, Best MAE 17.15, Best MSE 58.18 
Epoch 215: loss 0.00000121, MAE 20.30, MSE 75.21, Best MAE 17.15, Best MSE 58.18 
Epoch 216: loss 0.00000119, MAE 19.49, MSE 73.24, Best MAE 17.15, Best MSE 58.18 
Epoch 217: loss 0.00000119, MAE 22.22, MSE 72.61, Best MAE 17.15, Best MSE 58.18 
Epoch 218: loss 0.00000117, MAE 21.09, MSE 76.10, Best MAE 17.15, Best MSE 58.18 
Epoch 219: loss 0.00000116, MAE 20.25, MSE 71.81, Best MAE 17.15, Best MSE 58.18 
Epoch 220: loss 0.00000118, MAE 19.28, MSE 70.00, Best MAE 17.15, Best MSE 58.18 
Epoch 221: loss 0.00000118, MAE 19.54, MSE 71.21, Best MAE 17.15, Best MSE 58.18 
Epoch 222: loss 0.00000117, MAE 20.00, MSE 73.37, Best MAE 17.15, Best MSE 58.18 
Epoch 223: loss 0.00000114, MAE 22.88, MSE 71.43, Best MAE 17.15, Best MSE 58.18 
Epoch 224: loss 0.00000115, MAE 21.97, MSE 73.43, Best MAE 17.15, Best MSE 58.18 
Epoch 225: loss 0.00000122, MAE 21.70, MSE 78.94, Best MAE 17.15, Best MSE 58.18 
Epoch 226: loss 0.00000117, MAE 19.55, MSE 72.14, Best MAE 17.15, Best MSE 58.18 
Epoch 227: loss 0.00000115, MAE 19.02, MSE 68.09, Best MAE 17.15, Best MSE 58.18 
Epoch 228: loss 0.00000116, MAE 21.85, MSE 76.04, Best MAE 17.15, Best MSE 58.18 
Epoch 229: loss 0.00000116, MAE 21.01, MSE 76.39, Best MAE 17.15, Best MSE 58.18 
Epoch 230: loss 0.00000115, MAE 22.32, MSE 75.11, Best MAE 17.15, Best MSE 58.18 
Epoch 231: loss 0.00000118, MAE 21.38, MSE 78.72, Best MAE 17.15, Best MSE 58.18 
Epoch 232: loss 0.00000112, MAE 18.83, MSE 66.72, Best MAE 17.15, Best MSE 58.18 
Epoch 233: loss 0.00000121, MAE 23.48, MSE 76.93, Best MAE 17.15, Best MSE 58.18 
Epoch 234: loss 0.00000116, MAE 18.63, MSE 68.51, Best MAE 17.15, Best MSE 58.18 
Epoch 235: loss 0.00000115, MAE 20.59, MSE 75.87, Best MAE 17.15, Best MSE 58.18 
Epoch 236: loss 0.00000118, MAE 23.16, MSE 79.25, Best MAE 17.15, Best MSE 58.18 
Epoch 237: loss 0.00000120, MAE 21.03, MSE 74.61, Best MAE 17.15, Best MSE 58.18 
Epoch 238: loss 0.00000116, MAE 18.97, MSE 72.11, Best MAE 17.15, Best MSE 58.18 
Epoch 239: loss 0.00000115, MAE 20.63, MSE 73.26, Best MAE 17.15, Best MSE 58.18 
Epoch 240: loss 0.00000112, MAE 20.01, MSE 72.79, Best MAE 17.15, Best MSE 58.18 
Epoch 241: loss 0.00000113, MAE 20.18, MSE 75.79, Best MAE 17.15, Best MSE 58.18 
Epoch 242: loss 0.00000113, MAE 20.39, MSE 72.95, Best MAE 17.15, Best MSE 58.18 
Epoch 243: loss 0.00000113, MAE 19.60, MSE 73.08, Best MAE 17.15, Best MSE 58.18 
Epoch 244: loss 0.00000115, MAE 23.36, MSE 78.94, Best MAE 17.15, Best MSE 58.18 
Epoch 245: loss 0.00000115, MAE 20.79, MSE 76.23, Best MAE 17.15, Best MSE 58.18 
Epoch 246: loss 0.00000116, MAE 19.92, MSE 72.34, Best MAE 17.15, Best MSE 58.18 
Epoch 247: loss 0.00000114, MAE 19.74, MSE 71.70, Best MAE 17.15, Best MSE 58.18 
Epoch 248: loss 0.00000113, MAE 20.27, MSE 72.62, Best MAE 17.15, Best MSE 58.18 
Epoch 249: loss 0.00000114, MAE 24.46, MSE 77.04, Best MAE 17.15, Best MSE 58.18 
Epoch 250: loss 0.00000113, MAE 22.03, MSE 73.94, Best MAE 17.15, Best MSE 58.18 
Epoch 251: loss 0.00000112, MAE 19.23, MSE 71.51, Best MAE 17.15, Best MSE 58.18 
Epoch 252: loss 0.00000115, MAE 18.78, MSE 69.83, Best MAE 17.15, Best MSE 58.18 
Epoch 253: loss 0.00000112, MAE 20.79, MSE 73.58, Best MAE 17.15, Best MSE 58.18 
Epoch 254: loss 0.00000112, MAE 20.86, MSE 78.47, Best MAE 17.15, Best MSE 58.18 
Epoch 255: loss 0.00000112, MAE 20.00, MSE 74.93, Best MAE 17.15, Best MSE 58.18 
Epoch 256: loss 0.00000114, MAE 19.53, MSE 73.31, Best MAE 17.15, Best MSE 58.18 
Epoch 257: loss 0.00000119, MAE 18.79, MSE 69.84, Best MAE 17.15, Best MSE 58.18 
Epoch 258: loss 0.00000119, MAE 20.49, MSE 76.91, Best MAE 17.15, Best MSE 58.18 
Epoch 259: loss 0.00000110, MAE 19.74, MSE 73.50, Best MAE 17.15, Best MSE 58.18 
Epoch 260: loss 0.00000115, MAE 22.28, MSE 72.33, Best MAE 17.15, Best MSE 58.18 
Epoch 261: loss 0.00000112, MAE 19.99, MSE 72.99, Best MAE 17.15, Best MSE 58.18 
Epoch 262: loss 0.00000110, MAE 20.84, MSE 74.40, Best MAE 17.15, Best MSE 58.18 
Epoch 263: loss 0.00000114, MAE 19.68, MSE 73.49, Best MAE 17.15, Best MSE 58.18 
