Epoch 1: loss 0.00000190, MAE 38.74, MSE 95.32, Best MAE 38.74, Best MSE 95.32 
Epoch 20: loss 0.00000160, MAE 25.01, MSE 79.67, Best MAE 20.58, Best MSE 65.37 
Epoch 21: loss 0.00000157, MAE 21.09, MSE 64.87, Best MAE 20.58, Best MSE 65.37 
Epoch 22: loss 0.00000157, MAE 20.39, MSE 66.34, Best MAE 20.39, Best MSE 66.34 
Epoch 23: loss 0.00000161, MAE 22.39, MSE 73.41, Best MAE 20.39, Best MSE 66.34 
Epoch 24: loss 0.00000159, MAE 24.73, MSE 76.46, Best MAE 20.39, Best MSE 66.34 
Epoch 25: loss 0.00000157, MAE 21.92, MSE 71.42, Best MAE 20.39, Best MSE 66.34 
Epoch 26: loss 0.00000157, MAE 22.55, MSE 73.37, Best MAE 20.39, Best MSE 66.34 
Epoch 27: loss 0.00000154, MAE 24.23, MSE 72.80, Best MAE 20.39, Best MSE 66.34 
Epoch 28: loss 0.00000155, MAE 20.34, MSE 67.05, Best MAE 20.34, Best MSE 67.05 
Epoch 29: loss 0.00000154, MAE 23.41, MSE 67.25, Best MAE 20.34, Best MSE 67.05 
Epoch 30: loss 0.00000153, MAE 21.57, MSE 69.86, Best MAE 20.34, Best MSE 67.05 
Epoch 31: loss 0.00000154, MAE 23.81, MSE 74.87, Best MAE 20.34, Best MSE 67.05 
Epoch 32: loss 0.00000154, MAE 25.37, MSE 79.34, Best MAE 20.34, Best MSE 67.05 
Epoch 33: loss 0.00000157, MAE 22.90, MSE 68.08, Best MAE 20.34, Best MSE 67.05 
Epoch 34: loss 0.00000154, MAE 21.09, MSE 60.56, Best MAE 20.34, Best MSE 67.05 
Epoch 35: loss 0.00000152, MAE 27.77, MSE 89.00, Best MAE 20.34, Best MSE 67.05 
Epoch 36: loss 0.00000157, MAE 19.35, MSE 60.09, Best MAE 19.35, Best MSE 60.09 
Epoch 37: loss 0.00000153, MAE 21.06, MSE 67.70, Best MAE 19.35, Best MSE 60.09 
Epoch 38: loss 0.00000151, MAE 20.17, MSE 63.56, Best MAE 19.35, Best MSE 60.09 
Epoch 39: loss 0.00000149, MAE 21.03, MSE 65.44, Best MAE 19.35, Best MSE 60.09 
Epoch 40: loss 0.00000152, MAE 22.43, MSE 68.59, Best MAE 19.35, Best MSE 60.09 
Epoch 41: loss 0.00000151, MAE 23.62, MSE 76.06, Best MAE 19.35, Best MSE 60.09 
Epoch 42: loss 0.00000150, MAE 23.45, MSE 72.85, Best MAE 19.35, Best MSE 60.09 
Epoch 43: loss 0.00000152, MAE 21.05, MSE 71.08, Best MAE 19.35, Best MSE 60.09 
Epoch 44: loss 0.00000151, MAE 22.96, MSE 68.38, Best MAE 19.35, Best MSE 60.09 
Epoch 45: loss 0.00000151, MAE 19.86, MSE 63.17, Best MAE 19.35, Best MSE 60.09 
Epoch 46: loss 0.00000148, MAE 22.07, MSE 67.86, Best MAE 19.35, Best MSE 60.09 
Epoch 47: loss 0.00000153, MAE 19.07, MSE 62.53, Best MAE 19.07, Best MSE 62.53 
Epoch 48: loss 0.00000148, MAE 21.43, MSE 71.22, Best MAE 19.07, Best MSE 62.53 
Epoch 49: loss 0.00000146, MAE 20.85, MSE 68.27, Best MAE 19.07, Best MSE 62.53 
Epoch 50: loss 0.00000149, MAE 20.89, MSE 68.41, Best MAE 19.07, Best MSE 62.53 
Epoch 51: loss 0.00000151, MAE 24.00, MSE 80.96, Best MAE 19.07, Best MSE 62.53 
Epoch 52: loss 0.00000146, MAE 18.48, MSE 58.62, Best MAE 18.48, Best MSE 58.62 
Epoch 53: loss 0.00000149, MAE 21.01, MSE 72.35, Best MAE 18.48, Best MSE 58.62 
Epoch 54: loss 0.00000147, MAE 20.48, MSE 62.01, Best MAE 18.48, Best MSE 58.62 
Epoch 55: loss 0.00000145, MAE 22.17, MSE 71.16, Best MAE 18.48, Best MSE 58.62 
Epoch 56: loss 0.00000144, MAE 20.29, MSE 65.25, Best MAE 18.48, Best MSE 58.62 
Epoch 57: loss 0.00000144, MAE 22.28, MSE 74.23, Best MAE 18.48, Best MSE 58.62 
Epoch 58: loss 0.00000147, MAE 27.15, MSE 67.51, Best MAE 18.48, Best MSE 58.62 
Epoch 59: loss 0.00000143, MAE 20.53, MSE 65.88, Best MAE 18.48, Best MSE 58.62 
Epoch 60: loss 0.00000145, MAE 19.29, MSE 61.71, Best MAE 18.48, Best MSE 58.62 
Epoch 61: loss 0.00000147, MAE 20.66, MSE 66.24, Best MAE 18.48, Best MSE 58.62 
Epoch 62: loss 0.00000147, MAE 19.99, MSE 63.97, Best MAE 18.48, Best MSE 58.62 
Epoch 63: loss 0.00000144, MAE 20.54, MSE 70.60, Best MAE 18.48, Best MSE 58.62 
Epoch 64: loss 0.00000142, MAE 22.26, MSE 67.78, Best MAE 18.48, Best MSE 58.62 
Epoch 65: loss 0.00000147, MAE 20.51, MSE 69.95, Best MAE 18.48, Best MSE 58.62 
Epoch 66: loss 0.00000143, MAE 21.53, MSE 68.25, Best MAE 18.48, Best MSE 58.62 
Epoch 67: loss 0.00000140, MAE 22.20, MSE 71.98, Best MAE 18.48, Best MSE 58.62 
Epoch 68: loss 0.00000143, MAE 21.67, MSE 71.12, Best MAE 18.48, Best MSE 58.62 
Epoch 69: loss 0.00000146, MAE 19.92, MSE 66.79, Best MAE 18.48, Best MSE 58.62 
Epoch 70: loss 0.00000144, MAE 20.85, MSE 70.58, Best MAE 18.48, Best MSE 58.62 
Epoch 71: loss 0.00000138, MAE 22.60, MSE 72.20, Best MAE 18.48, Best MSE 58.62 
Epoch 72: loss 0.00000141, MAE 20.75, MSE 67.80, Best MAE 18.48, Best MSE 58.62 
Epoch 73: loss 0.00000139, MAE 18.76, MSE 62.16, Best MAE 18.48, Best MSE 58.62 
Epoch 74: loss 0.00000142, MAE 24.10, MSE 74.14, Best MAE 18.48, Best MSE 58.62 
Epoch 75: loss 0.00000141, MAE 23.73, MSE 71.18, Best MAE 18.48, Best MSE 58.62 
Epoch 76: loss 0.00000139, MAE 21.86, MSE 65.06, Best MAE 18.48, Best MSE 58.62 
Epoch 77: loss 0.00000142, MAE 19.98, MSE 66.70, Best MAE 18.48, Best MSE 58.62 
Epoch 78: loss 0.00000137, MAE 21.40, MSE 69.27, Best MAE 18.48, Best MSE 58.62 
Epoch 79: loss 0.00000137, MAE 21.27, MSE 70.93, Best MAE 18.48, Best MSE 58.62 
Epoch 80: loss 0.00000141, MAE 21.60, MSE 71.26, Best MAE 18.48, Best MSE 58.62 
Epoch 81: loss 0.00000139, MAE 21.67, MSE 70.39, Best MAE 18.48, Best MSE 58.62 
Epoch 82: loss 0.00000140, MAE 18.77, MSE 57.11, Best MAE 18.48, Best MSE 58.62 
Epoch 83: loss 0.00000137, MAE 19.65, MSE 56.98, Best MAE 18.48, Best MSE 58.62 
Epoch 84: loss 0.00000140, MAE 19.70, MSE 64.73, Best MAE 18.48, Best MSE 58.62 
Epoch 85: loss 0.00000138, MAE 19.26, MSE 60.63, Best MAE 18.48, Best MSE 58.62 
Epoch 86: loss 0.00000136, MAE 18.69, MSE 60.98, Best MAE 18.48, Best MSE 58.62 
Epoch 87: loss 0.00000139, MAE 20.89, MSE 61.77, Best MAE 18.48, Best MSE 58.62 
Epoch 88: loss 0.00000137, MAE 24.71, MSE 75.26, Best MAE 18.48, Best MSE 58.62 
Epoch 89: loss 0.00000138, MAE 20.18, MSE 67.49, Best MAE 18.48, Best MSE 58.62 
Epoch 90: loss 0.00000137, MAE 19.50, MSE 63.28, Best MAE 18.48, Best MSE 58.62 
Epoch 91: loss 0.00000140, MAE 19.27, MSE 65.68, Best MAE 18.48, Best MSE 58.62 
Epoch 92: loss 0.00000140, MAE 19.09, MSE 63.85, Best MAE 18.48, Best MSE 58.62 
Epoch 93: loss 0.00000136, MAE 19.54, MSE 62.06, Best MAE 18.48, Best MSE 58.62 
Epoch 94: loss 0.00000138, MAE 19.62, MSE 64.94, Best MAE 18.48, Best MSE 58.62 
Epoch 95: loss 0.00000138, MAE 20.54, MSE 65.81, Best MAE 18.48, Best MSE 58.62 
Epoch 96: loss 0.00000139, MAE 23.04, MSE 68.53, Best MAE 18.48, Best MSE 58.62 
Epoch 97: loss 0.00000136, MAE 18.92, MSE 61.09, Best MAE 18.48, Best MSE 58.62 
Epoch 98: loss 0.00000137, MAE 21.24, MSE 75.09, Best MAE 18.48, Best MSE 58.62 
Epoch 99: loss 0.00000137, MAE 23.17, MSE 74.21, Best MAE 18.48, Best MSE 58.62 
Epoch 100: loss 0.00000135, MAE 19.86, MSE 67.50, Best MAE 18.48, Best MSE 58.62 
Epoch 101: loss 0.00000137, MAE 19.27, MSE 63.56, Best MAE 18.48, Best MSE 58.62 
Epoch 102: loss 0.00000138, MAE 20.27, MSE 65.88, Best MAE 18.48, Best MSE 58.62 
Epoch 103: loss 0.00000139, MAE 18.92, MSE 63.43, Best MAE 18.48, Best MSE 58.62 
Epoch 104: loss 0.00000133, MAE 21.44, MSE 67.60, Best MAE 18.48, Best MSE 58.62 
Epoch 105: loss 0.00000135, MAE 19.98, MSE 63.80, Best MAE 18.48, Best MSE 58.62 
Epoch 106: loss 0.00000134, MAE 29.37, MSE 82.25, Best MAE 18.48, Best MSE 58.62 
Epoch 107: loss 0.00000132, MAE 20.42, MSE 64.82, Best MAE 18.48, Best MSE 58.62 
Epoch 108: loss 0.00000137, MAE 19.42, MSE 66.12, Best MAE 18.48, Best MSE 58.62 
Epoch 109: loss 0.00000134, MAE 23.82, MSE 68.46, Best MAE 18.48, Best MSE 58.62 
Epoch 110: loss 0.00000136, MAE 18.74, MSE 60.88, Best MAE 18.48, Best MSE 58.62 
Epoch 111: loss 0.00000134, MAE 20.18, MSE 67.08, Best MAE 18.48, Best MSE 58.62 
Epoch 112: loss 0.00000133, MAE 19.02, MSE 64.20, Best MAE 18.48, Best MSE 58.62 
Epoch 113: loss 0.00000132, MAE 19.94, MSE 67.26, Best MAE 18.48, Best MSE 58.62 
Epoch 114: loss 0.00000134, MAE 19.16, MSE 65.18, Best MAE 18.48, Best MSE 58.62 
Epoch 115: loss 0.00000133, MAE 20.60, MSE 70.29, Best MAE 18.48, Best MSE 58.62 
Epoch 116: loss 0.00000132, MAE 18.97, MSE 62.99, Best MAE 18.48, Best MSE 58.62 
Epoch 117: loss 0.00000135, MAE 23.62, MSE 67.53, Best MAE 18.48, Best MSE 58.62 
Epoch 118: loss 0.00000137, MAE 18.57, MSE 61.51, Best MAE 18.48, Best MSE 58.62 
Epoch 119: loss 0.00000133, MAE 21.17, MSE 67.23, Best MAE 18.48, Best MSE 58.62 
Epoch 120: loss 0.00000128, MAE 20.49, MSE 71.75, Best MAE 18.48, Best MSE 58.62 
Epoch 121: loss 0.00000134, MAE 18.48, MSE 62.35, Best MAE 18.48, Best MSE 62.35 
Epoch 122: loss 0.00000130, MAE 18.54, MSE 61.82, Best MAE 18.48, Best MSE 62.35 
Epoch 123: loss 0.00000137, MAE 19.65, MSE 65.12, Best MAE 18.48, Best MSE 62.35 
Epoch 124: loss 0.00000132, MAE 19.58, MSE 68.57, Best MAE 18.48, Best MSE 62.35 
Epoch 125: loss 0.00000130, MAE 19.56, MSE 65.31, Best MAE 18.48, Best MSE 62.35 
Epoch 126: loss 0.00000131, MAE 17.76, MSE 60.19, Best MAE 17.76, Best MSE 60.19 
Epoch 127: loss 0.00000132, MAE 20.53, MSE 61.50, Best MAE 17.76, Best MSE 60.19 
Epoch 128: loss 0.00000133, MAE 19.03, MSE 63.96, Best MAE 17.76, Best MSE 60.19 
Epoch 129: loss 0.00000130, MAE 19.76, MSE 66.22, Best MAE 17.76, Best MSE 60.19 
Epoch 130: loss 0.00000132, MAE 19.67, MSE 67.21, Best MAE 17.76, Best MSE 60.19 
Epoch 131: loss 0.00000131, MAE 17.92, MSE 60.07, Best MAE 17.76, Best MSE 60.19 
Epoch 132: loss 0.00000131, MAE 19.77, MSE 64.71, Best MAE 17.76, Best MSE 60.19 
Epoch 133: loss 0.00000130, MAE 18.90, MSE 58.62, Best MAE 17.76, Best MSE 60.19 
Epoch 134: loss 0.00000129, MAE 18.24, MSE 60.66, Best MAE 17.76, Best MSE 60.19 
Epoch 135: loss 0.00000131, MAE 18.99, MSE 64.69, Best MAE 17.76, Best MSE 60.19 
Epoch 136: loss 0.00000133, MAE 19.69, MSE 65.12, Best MAE 17.76, Best MSE 60.19 
Epoch 137: loss 0.00000130, MAE 20.24, MSE 62.16, Best MAE 17.76, Best MSE 60.19 
Epoch 138: loss 0.00000130, MAE 18.72, MSE 65.11, Best MAE 17.76, Best MSE 60.19 
Epoch 139: loss 0.00000130, MAE 20.39, MSE 65.67, Best MAE 17.76, Best MSE 60.19 
Epoch 140: loss 0.00000128, MAE 19.40, MSE 61.38, Best MAE 17.76, Best MSE 60.19 
Epoch 141: loss 0.00000125, MAE 18.81, MSE 61.89, Best MAE 17.76, Best MSE 60.19 
Epoch 142: loss 0.00000129, MAE 18.81, MSE 64.15, Best MAE 17.76, Best MSE 60.19 
Epoch 143: loss 0.00000129, MAE 21.25, MSE 66.90, Best MAE 17.76, Best MSE 60.19 
Epoch 144: loss 0.00000128, MAE 19.34, MSE 63.55, Best MAE 17.76, Best MSE 60.19 
Epoch 145: loss 0.00000129, MAE 18.33, MSE 61.69, Best MAE 17.76, Best MSE 60.19 
Epoch 146: loss 0.00000129, MAE 18.08, MSE 61.24, Best MAE 17.76, Best MSE 60.19 
Epoch 147: loss 0.00000131, MAE 17.79, MSE 60.78, Best MAE 17.76, Best MSE 60.19 
Epoch 148: loss 0.00000128, MAE 18.75, MSE 62.80, Best MAE 17.76, Best MSE 60.19 
Epoch 149: loss 0.00000130, MAE 19.65, MSE 57.14, Best MAE 17.76, Best MSE 60.19 
Epoch 150: loss 0.00000132, MAE 19.23, MSE 59.21, Best MAE 17.76, Best MSE 60.19 
Epoch 151: loss 0.00000128, MAE 18.53, MSE 63.13, Best MAE 17.76, Best MSE 60.19 
Epoch 152: loss 0.00000128, MAE 18.35, MSE 62.20, Best MAE 17.76, Best MSE 60.19 
Epoch 153: loss 0.00000129, MAE 18.30, MSE 62.92, Best MAE 17.76, Best MSE 60.19 
Epoch 154: loss 0.00000129, MAE 19.52, MSE 63.29, Best MAE 17.76, Best MSE 60.19 
Epoch 155: loss 0.00000129, MAE 18.77, MSE 63.05, Best MAE 17.76, Best MSE 60.19 
Epoch 156: loss 0.00000128, MAE 17.87, MSE 60.41, Best MAE 17.76, Best MSE 60.19 
Epoch 157: loss 0.00000129, MAE 19.56, MSE 64.16, Best MAE 17.76, Best MSE 60.19 
Epoch 158: loss 0.00000129, MAE 18.68, MSE 63.40, Best MAE 17.76, Best MSE 60.19 
Epoch 159: loss 0.00000127, MAE 18.71, MSE 62.52, Best MAE 17.76, Best MSE 60.19 
Epoch 160: loss 0.00000126, MAE 18.36, MSE 62.50, Best MAE 17.76, Best MSE 60.19 
Epoch 161: loss 0.00000130, MAE 17.76, MSE 57.11, Best MAE 17.76, Best MSE 57.11 
Epoch 162: loss 0.00000127, MAE 22.03, MSE 72.38, Best MAE 17.76, Best MSE 57.11 
Epoch 163: loss 0.00000124, MAE 18.60, MSE 63.49, Best MAE 17.76, Best MSE 57.11 
Epoch 164: loss 0.00000126, MAE 19.53, MSE 60.53, Best MAE 17.76, Best MSE 57.11 
Epoch 165: loss 0.00000125, MAE 19.17, MSE 65.02, Best MAE 17.76, Best MSE 57.11 
Epoch 166: loss 0.00000128, MAE 18.03, MSE 61.99, Best MAE 17.76, Best MSE 57.11 
Epoch 167: loss 0.00000126, MAE 18.04, MSE 60.14, Best MAE 17.76, Best MSE 57.11 
Epoch 168: loss 0.00000129, MAE 19.78, MSE 64.43, Best MAE 17.76, Best MSE 57.11 
Epoch 169: loss 0.00000128, MAE 19.10, MSE 61.63, Best MAE 17.76, Best MSE 57.11 
Epoch 170: loss 0.00000128, MAE 18.64, MSE 63.43, Best MAE 17.76, Best MSE 57.11 
Epoch 171: loss 0.00000127, MAE 18.96, MSE 64.36, Best MAE 17.76, Best MSE 57.11 
Epoch 172: loss 0.00000123, MAE 19.71, MSE 64.38, Best MAE 17.76, Best MSE 57.11 
Epoch 173: loss 0.00000124, MAE 18.99, MSE 61.47, Best MAE 17.76, Best MSE 57.11 
Epoch 174: loss 0.00000125, MAE 18.08, MSE 60.49, Best MAE 17.76, Best MSE 57.11 
Epoch 175: loss 0.00000126, MAE 17.30, MSE 54.78, Best MAE 17.30, Best MSE 54.78 
Epoch 176: loss 0.00000126, MAE 18.59, MSE 63.01, Best MAE 17.30, Best MSE 54.78 
Epoch 177: loss 0.00000125, MAE 20.66, MSE 62.28, Best MAE 17.30, Best MSE 54.78 
Epoch 178: loss 0.00000127, MAE 21.20, MSE 66.02, Best MAE 17.30, Best MSE 54.78 
Epoch 179: loss 0.00000126, MAE 18.44, MSE 60.07, Best MAE 17.30, Best MSE 54.78 
Epoch 180: loss 0.00000126, MAE 18.57, MSE 61.63, Best MAE 17.30, Best MSE 54.78 
Epoch 181: loss 0.00000125, MAE 18.43, MSE 61.19, Best MAE 17.30, Best MSE 54.78 
Epoch 182: loss 0.00000124, MAE 19.12, MSE 65.76, Best MAE 17.30, Best MSE 54.78 
Epoch 183: loss 0.00000127, MAE 18.74, MSE 61.12, Best MAE 17.30, Best MSE 54.78 
Epoch 184: loss 0.00000126, MAE 18.74, MSE 63.85, Best MAE 17.30, Best MSE 54.78 
Epoch 185: loss 0.00000124, MAE 18.43, MSE 62.13, Best MAE 17.30, Best MSE 54.78 
Epoch 186: loss 0.00000126, MAE 19.18, MSE 61.84, Best MAE 17.30, Best MSE 54.78 
Epoch 187: loss 0.00000125, MAE 19.08, MSE 62.51, Best MAE 17.30, Best MSE 54.78 
Epoch 188: loss 0.00000124, MAE 21.60, MSE 64.11, Best MAE 17.30, Best MSE 54.78 
Epoch 189: loss 0.00000125, MAE 18.72, MSE 61.80, Best MAE 17.30, Best MSE 54.78 
Epoch 190: loss 0.00000125, MAE 19.23, MSE 61.80, Best MAE 17.30, Best MSE 54.78 
Epoch 191: loss 0.00000124, MAE 17.70, MSE 59.74, Best MAE 17.30, Best MSE 54.78 
Epoch 192: loss 0.00000127, MAE 21.84, MSE 59.60, Best MAE 17.30, Best MSE 54.78 
Epoch 193: loss 0.00000121, MAE 17.95, MSE 60.29, Best MAE 17.30, Best MSE 54.78 
Epoch 194: loss 0.00000122, MAE 17.80, MSE 59.95, Best MAE 17.30, Best MSE 54.78 
Epoch 195: loss 0.00000121, MAE 17.83, MSE 60.89, Best MAE 17.30, Best MSE 54.78 
Epoch 196: loss 0.00000123, MAE 18.39, MSE 61.36, Best MAE 17.30, Best MSE 54.78 
Epoch 197: loss 0.00000124, MAE 19.40, MSE 61.57, Best MAE 17.30, Best MSE 54.78 
Epoch 198: loss 0.00000124, MAE 18.74, MSE 63.71, Best MAE 17.30, Best MSE 54.78 
Epoch 199: loss 0.00000121, MAE 18.65, MSE 62.78, Best MAE 17.30, Best MSE 54.78 
Epoch 200: loss 0.00000123, MAE 18.91, MSE 62.21, Best MAE 17.30, Best MSE 54.78 
Epoch 201: loss 0.00000123, MAE 18.74, MSE 61.48, Best MAE 17.30, Best MSE 54.78 
Epoch 202: loss 0.00000123, MAE 19.13, MSE 61.08, Best MAE 17.30, Best MSE 54.78 
Epoch 203: loss 0.00000126, MAE 19.79, MSE 61.92, Best MAE 17.30, Best MSE 54.78 
Epoch 204: loss 0.00000125, MAE 19.08, MSE 65.55, Best MAE 17.30, Best MSE 54.78 
Epoch 205: loss 0.00000122, MAE 18.13, MSE 60.95, Best MAE 17.30, Best MSE 54.78 
Epoch 206: loss 0.00000122, MAE 18.85, MSE 61.20, Best MAE 17.30, Best MSE 54.78 
Epoch 207: loss 0.00000121, MAE 19.47, MSE 63.50, Best MAE 17.30, Best MSE 54.78 
Epoch 208: loss 0.00000124, MAE 19.34, MSE 65.73, Best MAE 17.30, Best MSE 54.78 
Epoch 209: loss 0.00000123, MAE 18.19, MSE 62.42, Best MAE 17.30, Best MSE 54.78 
Epoch 210: loss 0.00000128, MAE 19.01, MSE 65.15, Best MAE 17.30, Best MSE 54.78 
Epoch 211: loss 0.00000124, MAE 18.10, MSE 61.74, Best MAE 17.30, Best MSE 54.78 
Epoch 212: loss 0.00000121, MAE 18.38, MSE 59.38, Best MAE 17.30, Best MSE 54.78 
Epoch 213: loss 0.00000122, MAE 17.94, MSE 59.53, Best MAE 17.30, Best MSE 54.78 
Epoch 214: loss 0.00000120, MAE 21.48, MSE 71.77, Best MAE 17.30, Best MSE 54.78 
Epoch 215: loss 0.00000122, MAE 17.81, MSE 60.93, Best MAE 17.30, Best MSE 54.78 
Epoch 216: loss 0.00000121, MAE 17.41, MSE 57.99, Best MAE 17.30, Best MSE 54.78 
Epoch 217: loss 0.00000122, MAE 18.95, MSE 64.59, Best MAE 17.30, Best MSE 54.78 
Epoch 218: loss 0.00000122, MAE 19.16, MSE 65.06, Best MAE 17.30, Best MSE 54.78 
Epoch 219: loss 0.00000123, MAE 18.21, MSE 62.71, Best MAE 17.30, Best MSE 54.78 
Epoch 220: loss 0.00000122, MAE 17.90, MSE 59.65, Best MAE 17.30, Best MSE 54.78 
Epoch 221: loss 0.00000116, MAE 18.51, MSE 61.30, Best MAE 17.30, Best MSE 54.78 
Epoch 222: loss 0.00000119, MAE 19.13, MSE 65.08, Best MAE 17.30, Best MSE 54.78 
Epoch 223: loss 0.00000122, MAE 19.01, MSE 63.11, Best MAE 17.30, Best MSE 54.78 
Epoch 224: loss 0.00000123, MAE 18.93, MSE 62.45, Best MAE 17.30, Best MSE 54.78 
Epoch 225: loss 0.00000121, MAE 18.42, MSE 62.75, Best MAE 17.30, Best MSE 54.78 
Epoch 226: loss 0.00000120, MAE 18.33, MSE 62.86, Best MAE 17.30, Best MSE 54.78 
Epoch 227: loss 0.00000119, MAE 20.39, MSE 65.84, Best MAE 17.30, Best MSE 54.78 
Epoch 228: loss 0.00000120, MAE 18.96, MSE 62.11, Best MAE 17.30, Best MSE 54.78 
Epoch 229: loss 0.00000120, MAE 18.73, MSE 67.32, Best MAE 17.30, Best MSE 54.78 
Epoch 230: loss 0.00000119, MAE 19.07, MSE 62.94, Best MAE 17.30, Best MSE 54.78 
Epoch 231: loss 0.00000119, MAE 18.59, MSE 63.56, Best MAE 17.30, Best MSE 54.78 
Epoch 232: loss 0.00000119, MAE 20.47, MSE 65.32, Best MAE 17.30, Best MSE 54.78 
Epoch 233: loss 0.00000123, MAE 18.64, MSE 64.96, Best MAE 17.30, Best MSE 54.78 
Epoch 234: loss 0.00000119, MAE 17.99, MSE 59.58, Best MAE 17.30, Best MSE 54.78 
Epoch 235: loss 0.00000113, MAE 19.08, MSE 63.82, Best MAE 17.30, Best MSE 54.78 
Epoch 236: loss 0.00000120, MAE 19.80, MSE 63.26, Best MAE 17.30, Best MSE 54.78 
Epoch 237: loss 0.00000118, MAE 18.55, MSE 58.94, Best MAE 17.30, Best MSE 54.78 
Epoch 238: loss 0.00000118, MAE 18.61, MSE 62.52, Best MAE 17.30, Best MSE 54.78 
Epoch 239: loss 0.00000119, MAE 18.79, MSE 61.79, Best MAE 17.30, Best MSE 54.78 
Epoch 240: loss 0.00000123, MAE 18.89, MSE 62.89, Best MAE 17.30, Best MSE 54.78 
Epoch 241: loss 0.00000120, MAE 18.93, MSE 62.17, Best MAE 17.30, Best MSE 54.78 
Epoch 242: loss 0.00000122, MAE 22.98, MSE 75.53, Best MAE 17.30, Best MSE 54.78 
Epoch 243: loss 0.00000119, MAE 18.62, MSE 62.80, Best MAE 17.30, Best MSE 54.78 
Epoch 244: loss 0.00000117, MAE 19.78, MSE 61.14, Best MAE 17.30, Best MSE 54.78 
Epoch 245: loss 0.00000117, MAE 19.76, MSE 62.22, Best MAE 17.30, Best MSE 54.78 
Epoch 246: loss 0.00000118, MAE 18.20, MSE 57.54, Best MAE 17.30, Best MSE 54.78 
Epoch 247: loss 0.00000118, MAE 18.38, MSE 63.57, Best MAE 17.30, Best MSE 54.78 
Epoch 248: loss 0.00000119, MAE 17.70, MSE 59.60, Best MAE 17.30, Best MSE 54.78 
Epoch 249: loss 0.00000118, MAE 18.29, MSE 62.46, Best MAE 17.30, Best MSE 54.78 
Epoch 250: loss 0.00000116, MAE 22.41, MSE 68.24, Best MAE 17.30, Best MSE 54.78 
Epoch 251: loss 0.00000116, MAE 18.55, MSE 60.35, Best MAE 17.30, Best MSE 54.78 
Epoch 252: loss 0.00000118, MAE 18.18, MSE 62.00, Best MAE 17.30, Best MSE 54.78 
Epoch 253: loss 0.00000117, MAE 19.26, MSE 62.02, Best MAE 17.30, Best MSE 54.78 
Epoch 254: loss 0.00000117, MAE 17.50, MSE 59.30, Best MAE 17.30, Best MSE 54.78 
Epoch 255: loss 0.00000117, MAE 18.67, MSE 60.70, Best MAE 17.30, Best MSE 54.78 
Epoch 256: loss 0.00000119, MAE 17.66, MSE 60.23, Best MAE 17.30, Best MSE 54.78 
Epoch 257: loss 0.00000117, MAE 19.40, MSE 62.40, Best MAE 17.30, Best MSE 54.78 
Epoch 258: loss 0.00000116, MAE 18.73, MSE 62.27, Best MAE 17.30, Best MSE 54.78 
Epoch 259: loss 0.00000116, MAE 20.88, MSE 62.88, Best MAE 17.30, Best MSE 54.78 
Epoch 260: loss 0.00000118, MAE 18.20, MSE 62.54, Best MAE 17.30, Best MSE 54.78 
Epoch 261: loss 0.00000117, MAE 19.26, MSE 61.92, Best MAE 17.30, Best MSE 54.78 
Epoch 262: loss 0.00000119, MAE 18.74, MSE 62.67, Best MAE 17.30, Best MSE 54.78 
Epoch 263: loss 0.00000119, MAE 17.71, MSE 59.81, Best MAE 17.30, Best MSE 54.78 
