Epoch 1: loss 0.00000191, MAE 31.30, MSE 92.04, Best MAE 31.30, Best MSE 92.04 
Epoch 57: loss 0.00000148, MAE 24.90, MSE 72.61, Best MAE 19.32, Best MSE 53.65 
Epoch 58: loss 0.00000147, MAE 22.05, MSE 67.44, Best MAE 19.32, Best MSE 53.65 
Epoch 59: loss 0.00000147, MAE 20.47, MSE 66.63, Best MAE 19.32, Best MSE 53.65 
Epoch 60: loss 0.00000146, MAE 21.71, MSE 72.54, Best MAE 19.32, Best MSE 53.65 
Epoch 61: loss 0.00000148, MAE 23.95, MSE 76.07, Best MAE 19.32, Best MSE 53.65 
Epoch 62: loss 0.00000142, MAE 21.96, MSE 70.69, Best MAE 19.32, Best MSE 53.65 
Epoch 63: loss 0.00000141, MAE 21.14, MSE 71.66, Best MAE 19.32, Best MSE 53.65 
Epoch 64: loss 0.00000144, MAE 28.93, MSE 76.54, Best MAE 19.32, Best MSE 53.65 
Epoch 65: loss 0.00000143, MAE 19.39, MSE 57.06, Best MAE 19.32, Best MSE 53.65 
Epoch 66: loss 0.00000144, MAE 26.14, MSE 87.13, Best MAE 19.32, Best MSE 53.65 
Epoch 67: loss 0.00000143, MAE 24.41, MSE 74.33, Best MAE 19.32, Best MSE 53.65 
Epoch 68: loss 0.00000142, MAE 20.01, MSE 65.53, Best MAE 19.32, Best MSE 53.65 
Epoch 69: loss 0.00000145, MAE 21.23, MSE 71.93, Best MAE 19.32, Best MSE 53.65 
Epoch 70: loss 0.00000145, MAE 21.56, MSE 73.54, Best MAE 19.32, Best MSE 53.65 
Epoch 71: loss 0.00000142, MAE 26.44, MSE 84.49, Best MAE 19.32, Best MSE 53.65 
Epoch 72: loss 0.00000144, MAE 25.35, MSE 75.30, Best MAE 19.32, Best MSE 53.65 
Epoch 73: loss 0.00000143, MAE 23.09, MSE 74.24, Best MAE 19.32, Best MSE 53.65 
Epoch 74: loss 0.00000140, MAE 22.79, MSE 74.91, Best MAE 19.32, Best MSE 53.65 
Epoch 75: loss 0.00000145, MAE 21.25, MSE 74.44, Best MAE 19.32, Best MSE 53.65 
Epoch 76: loss 0.00000144, MAE 26.71, MSE 78.71, Best MAE 19.32, Best MSE 53.65 
Epoch 77: loss 0.00000143, MAE 22.13, MSE 72.40, Best MAE 19.32, Best MSE 53.65 
Epoch 78: loss 0.00000140, MAE 23.49, MSE 77.33, Best MAE 19.32, Best MSE 53.65 
Epoch 79: loss 0.00000144, MAE 23.47, MSE 74.64, Best MAE 19.32, Best MSE 53.65 
Epoch 80: loss 0.00000138, MAE 23.04, MSE 74.24, Best MAE 19.32, Best MSE 53.65 
Epoch 81: loss 0.00000139, MAE 26.28, MSE 81.47, Best MAE 19.32, Best MSE 53.65 
Epoch 82: loss 0.00000143, MAE 24.34, MSE 78.87, Best MAE 19.32, Best MSE 53.65 
Epoch 83: loss 0.00000138, MAE 23.00, MSE 76.41, Best MAE 19.32, Best MSE 53.65 
Epoch 84: loss 0.00000141, MAE 23.59, MSE 73.93, Best MAE 19.32, Best MSE 53.65 
Epoch 85: loss 0.00000140, MAE 21.65, MSE 76.62, Best MAE 19.32, Best MSE 53.65 
Epoch 86: loss 0.00000141, MAE 19.84, MSE 69.87, Best MAE 19.32, Best MSE 53.65 
Epoch 87: loss 0.00000139, MAE 23.78, MSE 77.19, Best MAE 19.32, Best MSE 53.65 
Epoch 88: loss 0.00000141, MAE 21.66, MSE 77.61, Best MAE 19.32, Best MSE 53.65 
Epoch 89: loss 0.00000141, MAE 28.83, MSE 93.91, Best MAE 19.32, Best MSE 53.65 
Epoch 90: loss 0.00000139, MAE 23.11, MSE 72.26, Best MAE 19.32, Best MSE 53.65 
Epoch 91: loss 0.00000139, MAE 26.76, MSE 80.46, Best MAE 19.32, Best MSE 53.65 
Epoch 92: loss 0.00000133, MAE 23.99, MSE 76.87, Best MAE 19.32, Best MSE 53.65 
Epoch 93: loss 0.00000135, MAE 25.72, MSE 83.00, Best MAE 19.32, Best MSE 53.65 
Epoch 94: loss 0.00000139, MAE 24.13, MSE 78.47, Best MAE 19.32, Best MSE 53.65 
Epoch 95: loss 0.00000140, MAE 26.60, MSE 82.17, Best MAE 19.32, Best MSE 53.65 
Epoch 96: loss 0.00000138, MAE 22.04, MSE 76.71, Best MAE 19.32, Best MSE 53.65 
Epoch 97: loss 0.00000137, MAE 22.54, MSE 73.46, Best MAE 19.32, Best MSE 53.65 
Epoch 98: loss 0.00000137, MAE 21.69, MSE 75.00, Best MAE 19.32, Best MSE 53.65 
Epoch 99: loss 0.00000139, MAE 22.82, MSE 74.90, Best MAE 19.32, Best MSE 53.65 
Epoch 100: loss 0.00000136, MAE 22.50, MSE 76.79, Best MAE 19.32, Best MSE 53.65 
Epoch 101: loss 0.00000136, MAE 22.82, MSE 77.47, Best MAE 19.32, Best MSE 53.65 
Epoch 102: loss 0.00000135, MAE 20.38, MSE 71.98, Best MAE 19.32, Best MSE 53.65 
Epoch 103: loss 0.00000137, MAE 23.52, MSE 74.72, Best MAE 19.32, Best MSE 53.65 
Epoch 104: loss 0.00000138, MAE 23.30, MSE 76.94, Best MAE 19.32, Best MSE 53.65 
Epoch 105: loss 0.00000135, MAE 25.21, MSE 79.96, Best MAE 19.32, Best MSE 53.65 
Epoch 106: loss 0.00000134, MAE 21.03, MSE 74.14, Best MAE 19.32, Best MSE 53.65 
Epoch 107: loss 0.00000134, MAE 24.59, MSE 79.93, Best MAE 19.32, Best MSE 53.65 
Epoch 108: loss 0.00000137, MAE 21.50, MSE 75.19, Best MAE 19.32, Best MSE 53.65 
Epoch 109: loss 0.00000134, MAE 29.32, MSE 79.84, Best MAE 19.32, Best MSE 53.65 
Epoch 110: loss 0.00000136, MAE 25.04, MSE 78.01, Best MAE 19.32, Best MSE 53.65 
Epoch 111: loss 0.00000137, MAE 24.55, MSE 88.71, Best MAE 19.32, Best MSE 53.65 
Epoch 112: loss 0.00000135, MAE 29.10, MSE 76.64, Best MAE 19.32, Best MSE 53.65 
Epoch 113: loss 0.00000135, MAE 23.46, MSE 78.22, Best MAE 19.32, Best MSE 53.65 
Epoch 114: loss 0.00000133, MAE 22.99, MSE 79.51, Best MAE 19.32, Best MSE 53.65 
Epoch 115: loss 0.00000133, MAE 24.43, MSE 80.96, Best MAE 19.32, Best MSE 53.65 
Epoch 116: loss 0.00000134, MAE 23.23, MSE 81.47, Best MAE 19.32, Best MSE 53.65 
Epoch 117: loss 0.00000138, MAE 21.79, MSE 74.25, Best MAE 19.32, Best MSE 53.65 
Epoch 118: loss 0.00000134, MAE 23.31, MSE 79.20, Best MAE 19.32, Best MSE 53.65 
Epoch 119: loss 0.00000133, MAE 22.76, MSE 79.98, Best MAE 19.32, Best MSE 53.65 
Epoch 120: loss 0.00000131, MAE 23.13, MSE 80.28, Best MAE 19.32, Best MSE 53.65 
Epoch 121: loss 0.00000132, MAE 25.45, MSE 82.52, Best MAE 19.32, Best MSE 53.65 
Epoch 122: loss 0.00000132, MAE 22.41, MSE 75.81, Best MAE 19.32, Best MSE 53.65 
Epoch 123: loss 0.00000135, MAE 21.42, MSE 73.10, Best MAE 19.32, Best MSE 53.65 
Epoch 124: loss 0.00000131, MAE 22.66, MSE 79.20, Best MAE 19.32, Best MSE 53.65 
Epoch 125: loss 0.00000134, MAE 23.01, MSE 77.90, Best MAE 19.32, Best MSE 53.65 
Epoch 126: loss 0.00000132, MAE 21.18, MSE 75.41, Best MAE 19.32, Best MSE 53.65 
Epoch 127: loss 0.00000135, MAE 29.31, MSE 93.44, Best MAE 19.32, Best MSE 53.65 
Epoch 128: loss 0.00000129, MAE 26.93, MSE 84.84, Best MAE 19.32, Best MSE 53.65 
Epoch 129: loss 0.00000132, MAE 24.02, MSE 84.69, Best MAE 19.32, Best MSE 53.65 
Epoch 130: loss 0.00000135, MAE 27.10, MSE 80.54, Best MAE 19.32, Best MSE 53.65 
Epoch 131: loss 0.00000132, MAE 21.75, MSE 78.36, Best MAE 19.32, Best MSE 53.65 
Epoch 132: loss 0.00000131, MAE 24.38, MSE 78.98, Best MAE 19.32, Best MSE 53.65 
Epoch 133: loss 0.00000133, MAE 22.96, MSE 80.94, Best MAE 19.32, Best MSE 53.65 
Epoch 134: loss 0.00000134, MAE 25.90, MSE 83.29, Best MAE 19.32, Best MSE 53.65 
Epoch 135: loss 0.00000134, MAE 24.25, MSE 75.94, Best MAE 19.32, Best MSE 53.65 
Epoch 136: loss 0.00000133, MAE 23.22, MSE 80.46, Best MAE 19.32, Best MSE 53.65 
Epoch 137: loss 0.00000133, MAE 22.25, MSE 79.60, Best MAE 19.32, Best MSE 53.65 
Epoch 138: loss 0.00000132, MAE 28.37, MSE 85.52, Best MAE 19.32, Best MSE 53.65 
Epoch 139: loss 0.00000132, MAE 25.41, MSE 84.11, Best MAE 19.32, Best MSE 53.65 
Epoch 140: loss 0.00000131, MAE 21.18, MSE 77.37, Best MAE 19.32, Best MSE 53.65 
Epoch 141: loss 0.00000130, MAE 21.59, MSE 76.93, Best MAE 19.32, Best MSE 53.65 
Epoch 142: loss 0.00000130, MAE 22.15, MSE 79.22, Best MAE 19.32, Best MSE 53.65 
Epoch 143: loss 0.00000130, MAE 24.25, MSE 80.65, Best MAE 19.32, Best MSE 53.65 
Epoch 144: loss 0.00000131, MAE 21.44, MSE 72.14, Best MAE 19.32, Best MSE 53.65 
Epoch 145: loss 0.00000128, MAE 22.76, MSE 80.72, Best MAE 19.32, Best MSE 53.65 
Epoch 146: loss 0.00000130, MAE 22.19, MSE 79.81, Best MAE 19.32, Best MSE 53.65 
Epoch 147: loss 0.00000131, MAE 23.75, MSE 84.00, Best MAE 19.32, Best MSE 53.65 
Epoch 148: loss 0.00000128, MAE 21.81, MSE 77.19, Best MAE 19.32, Best MSE 53.65 
Epoch 149: loss 0.00000124, MAE 22.17, MSE 79.22, Best MAE 19.32, Best MSE 53.65 
Epoch 150: loss 0.00000130, MAE 21.99, MSE 82.52, Best MAE 19.32, Best MSE 53.65 
Epoch 151: loss 0.00000128, MAE 25.61, MSE 78.06, Best MAE 19.32, Best MSE 53.65 
Epoch 152: loss 0.00000130, MAE 26.61, MSE 83.99, Best MAE 19.32, Best MSE 53.65 
Epoch 153: loss 0.00000129, MAE 23.03, MSE 79.27, Best MAE 19.32, Best MSE 53.65 
Epoch 154: loss 0.00000128, MAE 24.53, MSE 80.24, Best MAE 19.32, Best MSE 53.65 
Epoch 155: loss 0.00000128, MAE 25.89, MSE 82.24, Best MAE 19.32, Best MSE 53.65 
Epoch 156: loss 0.00000130, MAE 19.50, MSE 71.04, Best MAE 19.32, Best MSE 53.65 
Epoch 157: loss 0.00000128, MAE 24.54, MSE 83.78, Best MAE 19.32, Best MSE 53.65 
Epoch 158: loss 0.00000128, MAE 22.54, MSE 80.72, Best MAE 19.32, Best MSE 53.65 
Epoch 159: loss 0.00000127, MAE 23.62, MSE 78.35, Best MAE 19.32, Best MSE 53.65 
Epoch 160: loss 0.00000131, MAE 21.59, MSE 79.57, Best MAE 19.32, Best MSE 53.65 
Epoch 161: loss 0.00000126, MAE 24.37, MSE 82.45, Best MAE 19.32, Best MSE 53.65 
Epoch 162: loss 0.00000126, MAE 24.25, MSE 83.26, Best MAE 19.32, Best MSE 53.65 
Epoch 163: loss 0.00000126, MAE 23.06, MSE 90.12, Best MAE 19.32, Best MSE 53.65 
Epoch 164: loss 0.00000126, MAE 25.51, MSE 82.53, Best MAE 19.32, Best MSE 53.65 
Epoch 165: loss 0.00000125, MAE 24.95, MSE 84.63, Best MAE 19.32, Best MSE 53.65 
Epoch 166: loss 0.00000126, MAE 24.32, MSE 83.99, Best MAE 19.32, Best MSE 53.65 
Epoch 167: loss 0.00000129, MAE 22.57, MSE 81.35, Best MAE 19.32, Best MSE 53.65 
Epoch 168: loss 0.00000127, MAE 23.36, MSE 87.89, Best MAE 19.32, Best MSE 53.65 
Epoch 169: loss 0.00000127, MAE 21.72, MSE 79.05, Best MAE 19.32, Best MSE 53.65 
Epoch 170: loss 0.00000125, MAE 22.51, MSE 80.66, Best MAE 19.32, Best MSE 53.65 
Epoch 171: loss 0.00000125, MAE 24.55, MSE 85.03, Best MAE 19.32, Best MSE 53.65 
Epoch 172: loss 0.00000132, MAE 26.60, MSE 87.22, Best MAE 19.32, Best MSE 53.65 
Epoch 173: loss 0.00000127, MAE 22.96, MSE 84.38, Best MAE 19.32, Best MSE 53.65 
Epoch 174: loss 0.00000125, MAE 23.35, MSE 81.70, Best MAE 19.32, Best MSE 53.65 
Epoch 175: loss 0.00000123, MAE 22.61, MSE 82.03, Best MAE 19.32, Best MSE 53.65 
Epoch 176: loss 0.00000123, MAE 24.15, MSE 82.01, Best MAE 19.32, Best MSE 53.65 
Epoch 177: loss 0.00000127, MAE 25.12, MSE 86.98, Best MAE 19.32, Best MSE 53.65 
Epoch 178: loss 0.00000126, MAE 24.26, MSE 85.09, Best MAE 19.32, Best MSE 53.65 
Epoch 179: loss 0.00000125, MAE 23.05, MSE 82.02, Best MAE 19.32, Best MSE 53.65 
Epoch 180: loss 0.00000126, MAE 23.34, MSE 80.35, Best MAE 19.32, Best MSE 53.65 
Epoch 181: loss 0.00000127, MAE 22.91, MSE 81.75, Best MAE 19.32, Best MSE 53.65 
Epoch 182: loss 0.00000127, MAE 23.94, MSE 82.60, Best MAE 19.32, Best MSE 53.65 
Epoch 183: loss 0.00000128, MAE 23.54, MSE 83.61, Best MAE 19.32, Best MSE 53.65 
Epoch 184: loss 0.00000122, MAE 22.61, MSE 82.97, Best MAE 19.32, Best MSE 53.65 
Epoch 185: loss 0.00000127, MAE 22.30, MSE 80.09, Best MAE 19.32, Best MSE 53.65 
Epoch 186: loss 0.00000124, MAE 23.16, MSE 84.77, Best MAE 19.32, Best MSE 53.65 
Epoch 187: loss 0.00000124, MAE 24.28, MSE 80.70, Best MAE 19.32, Best MSE 53.65 
Epoch 188: loss 0.00000124, MAE 21.39, MSE 82.37, Best MAE 19.32, Best MSE 53.65 
Epoch 189: loss 0.00000124, MAE 21.79, MSE 81.94, Best MAE 19.32, Best MSE 53.65 
Epoch 190: loss 0.00000126, MAE 21.87, MSE 82.29, Best MAE 19.32, Best MSE 53.65 
Epoch 191: loss 0.00000124, MAE 22.09, MSE 81.02, Best MAE 19.32, Best MSE 53.65 
Epoch 192: loss 0.00000125, MAE 24.03, MSE 88.12, Best MAE 19.32, Best MSE 53.65 
Epoch 193: loss 0.00000124, MAE 23.68, MSE 83.48, Best MAE 19.32, Best MSE 53.65 
Epoch 194: loss 0.00000126, MAE 22.71, MSE 83.56, Best MAE 19.32, Best MSE 53.65 
Epoch 195: loss 0.00000121, MAE 24.05, MSE 92.53, Best MAE 19.32, Best MSE 53.65 
Epoch 196: loss 0.00000126, MAE 24.67, MSE 85.77, Best MAE 19.32, Best MSE 53.65 
Epoch 197: loss 0.00000123, MAE 22.62, MSE 84.29, Best MAE 19.32, Best MSE 53.65 
Epoch 198: loss 0.00000125, MAE 24.68, MSE 84.09, Best MAE 19.32, Best MSE 53.65 
Epoch 199: loss 0.00000123, MAE 24.07, MSE 86.34, Best MAE 19.32, Best MSE 53.65 
Epoch 200: loss 0.00000122, MAE 22.50, MSE 83.28, Best MAE 19.32, Best MSE 53.65 
Epoch 201: loss 0.00000120, MAE 21.45, MSE 81.10, Best MAE 19.32, Best MSE 53.65 
Epoch 202: loss 0.00000121, MAE 23.06, MSE 85.48, Best MAE 19.32, Best MSE 53.65 
Epoch 203: loss 0.00000125, MAE 27.75, MSE 88.97, Best MAE 19.32, Best MSE 53.65 
Epoch 204: loss 0.00000124, MAE 24.92, MSE 86.34, Best MAE 19.32, Best MSE 53.65 
Epoch 205: loss 0.00000120, MAE 23.19, MSE 84.60, Best MAE 19.32, Best MSE 53.65 
Epoch 206: loss 0.00000120, MAE 24.86, MSE 92.25, Best MAE 19.32, Best MSE 53.65 
Epoch 207: loss 0.00000121, MAE 22.43, MSE 83.37, Best MAE 19.32, Best MSE 53.65 
Epoch 208: loss 0.00000122, MAE 22.55, MSE 82.42, Best MAE 19.32, Best MSE 53.65 
Epoch 209: loss 0.00000124, MAE 24.46, MSE 85.95, Best MAE 19.32, Best MSE 53.65 
Epoch 210: loss 0.00000122, MAE 20.95, MSE 77.99, Best MAE 19.32, Best MSE 53.65 
Epoch 211: loss 0.00000123, MAE 22.77, MSE 84.56, Best MAE 19.32, Best MSE 53.65 
Epoch 212: loss 0.00000124, MAE 22.83, MSE 83.02, Best MAE 19.32, Best MSE 53.65 
Epoch 213: loss 0.00000120, MAE 23.62, MSE 84.90, Best MAE 19.32, Best MSE 53.65 
Epoch 214: loss 0.00000121, MAE 23.76, MSE 83.14, Best MAE 19.32, Best MSE 53.65 
Epoch 215: loss 0.00000123, MAE 25.12, MSE 89.35, Best MAE 19.32, Best MSE 53.65 
Epoch 216: loss 0.00000120, MAE 22.94, MSE 85.42, Best MAE 19.32, Best MSE 53.65 
Epoch 217: loss 0.00000124, MAE 23.18, MSE 85.55, Best MAE 19.32, Best MSE 53.65 
Epoch 218: loss 0.00000123, MAE 21.41, MSE 83.11, Best MAE 19.32, Best MSE 53.65 
Epoch 219: loss 0.00000121, MAE 23.72, MSE 82.88, Best MAE 19.32, Best MSE 53.65 
Epoch 220: loss 0.00000121, MAE 21.95, MSE 83.15, Best MAE 19.32, Best MSE 53.65 
Epoch 221: loss 0.00000123, MAE 21.46, MSE 79.96, Best MAE 19.32, Best MSE 53.65 
Epoch 222: loss 0.00000122, MAE 23.17, MSE 82.84, Best MAE 19.32, Best MSE 53.65 
Epoch 223: loss 0.00000122, MAE 24.04, MSE 86.03, Best MAE 19.32, Best MSE 53.65 
Epoch 224: loss 0.00000120, MAE 23.67, MSE 86.67, Best MAE 19.32, Best MSE 53.65 
Epoch 225: loss 0.00000121, MAE 22.89, MSE 86.53, Best MAE 19.32, Best MSE 53.65 
Epoch 226: loss 0.00000118, MAE 26.39, MSE 93.56, Best MAE 19.32, Best MSE 53.65 
Epoch 227: loss 0.00000119, MAE 22.98, MSE 84.92, Best MAE 19.32, Best MSE 53.65 
Epoch 228: loss 0.00000121, MAE 23.61, MSE 86.84, Best MAE 19.32, Best MSE 53.65 
Epoch 229: loss 0.00000121, MAE 24.00, MSE 84.54, Best MAE 19.32, Best MSE 53.65 
Epoch 230: loss 0.00000120, MAE 23.52, MSE 85.09, Best MAE 19.32, Best MSE 53.65 
Epoch 231: loss 0.00000120, MAE 23.27, MSE 86.65, Best MAE 19.32, Best MSE 53.65 
Epoch 232: loss 0.00000123, MAE 24.37, MSE 86.26, Best MAE 19.32, Best MSE 53.65 
Epoch 233: loss 0.00000121, MAE 24.57, MSE 87.86, Best MAE 19.32, Best MSE 53.65 
Epoch 234: loss 0.00000117, MAE 24.39, MSE 90.11, Best MAE 19.32, Best MSE 53.65 
Epoch 235: loss 0.00000121, MAE 21.98, MSE 83.82, Best MAE 19.32, Best MSE 53.65 
Epoch 236: loss 0.00000120, MAE 23.31, MSE 89.22, Best MAE 19.32, Best MSE 53.65 
Epoch 237: loss 0.00000118, MAE 27.56, MSE 88.95, Best MAE 19.32, Best MSE 53.65 
Epoch 238: loss 0.00000123, MAE 25.94, MSE 86.06, Best MAE 19.32, Best MSE 53.65 
Epoch 239: loss 0.00000124, MAE 25.26, MSE 86.88, Best MAE 19.32, Best MSE 53.65 
Epoch 240: loss 0.00000117, MAE 21.69, MSE 80.56, Best MAE 19.32, Best MSE 53.65 
Epoch 241: loss 0.00000119, MAE 23.83, MSE 87.27, Best MAE 19.32, Best MSE 53.65 
Epoch 242: loss 0.00000118, MAE 21.48, MSE 79.69, Best MAE 19.32, Best MSE 53.65 
Epoch 243: loss 0.00000115, MAE 23.49, MSE 85.24, Best MAE 19.32, Best MSE 53.65 
Epoch 244: loss 0.00000120, MAE 24.55, MSE 87.61, Best MAE 19.32, Best MSE 53.65 
Epoch 245: loss 0.00000117, MAE 23.43, MSE 86.30, Best MAE 19.32, Best MSE 53.65 
Epoch 246: loss 0.00000117, MAE 22.82, MSE 84.89, Best MAE 19.32, Best MSE 53.65 
Epoch 247: loss 0.00000117, MAE 23.10, MSE 84.71, Best MAE 19.32, Best MSE 53.65 
Epoch 248: loss 0.00000119, MAE 25.40, MSE 87.50, Best MAE 19.32, Best MSE 53.65 
Epoch 249: loss 0.00000121, MAE 22.86, MSE 83.34, Best MAE 19.32, Best MSE 53.65 
Epoch 250: loss 0.00000117, MAE 24.21, MSE 86.54, Best MAE 19.32, Best MSE 53.65 
Epoch 251: loss 0.00000119, MAE 25.50, MSE 88.68, Best MAE 19.32, Best MSE 53.65 
Epoch 252: loss 0.00000114, MAE 25.27, MSE 87.08, Best MAE 19.32, Best MSE 53.65 
Epoch 253: loss 0.00000119, MAE 23.27, MSE 84.72, Best MAE 19.32, Best MSE 53.65 
Epoch 254: loss 0.00000119, MAE 25.77, MSE 88.17, Best MAE 19.32, Best MSE 53.65 
Epoch 255: loss 0.00000117, MAE 24.04, MSE 85.92, Best MAE 19.32, Best MSE 53.65 
Epoch 256: loss 0.00000118, MAE 25.77, MSE 87.02, Best MAE 19.32, Best MSE 53.65 
Epoch 257: loss 0.00000120, MAE 24.53, MSE 85.32, Best MAE 19.32, Best MSE 53.65 
Epoch 258: loss 0.00000117, MAE 22.99, MSE 85.19, Best MAE 19.32, Best MSE 53.65 
Epoch 259: loss 0.00000115, MAE 23.09, MSE 84.22, Best MAE 19.32, Best MSE 53.65 
Epoch 260: loss 0.00000118, MAE 21.56, MSE 83.38, Best MAE 19.32, Best MSE 53.65 
Epoch 261: loss 0.00000119, MAE 23.43, MSE 86.75, Best MAE 19.32, Best MSE 53.65 
Epoch 262: loss 0.00000118, MAE 24.09, MSE 86.45, Best MAE 19.32, Best MSE 53.65 
Epoch 263: loss 0.00000117, MAE 21.48, MSE 82.63, Best MAE 19.32, Best MSE 53.65 
